Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
5.374,4.144,1.273,-5.446,-7.047,1.140,-0.002,0.001,0.002,66.909,0.078,
5.489,4.144,1.273,-5.402,-7.522,1.150,-0.003,0.002,0.003,59.250,0.087,
5.601,4.144,1.274,-5.267,-7.144,1.148,0.001,0.004,0.004,277.564,-0.015,
5.715,4.143,1.275,-5.976,-7.252,1.349,-0.007,0.006,0.009,47.306,1.755,
5.836,4.143,1.275,-5.375,-6.571,1.441,-0.007,0.005,0.008,53.371,0.765,
5.950,4.142,1.275,-5.370,-7.147,1.448,-0.005,-0.005,0.007,133.593,0.063,
6.068,4.140,1.275,-5.223,-6.986,1.660,-0.014,0.003,0.014,76.999,1.800,
6.175,4.139,1.275,-5.118,-6.445,1.734,-0.013,0.001,0.013,86.896,0.688,
6.287,4.137,1.275,-5.013,-6.391,1.983,-0.016,0.002,0.016,83.067,2.233,
6.399,4.136,1.275,-4.800,-6.459,2.217,-0.014,-0.001,0.015,174.747,2.082,
6.518,4.135,1.275,-4.795,-6.631,2.213,-0.002,-0.006,0.006,109.755,-0.037,
6.628,4.136,1.274,-4.722,-6.869,2.163,0.003,-0.005,0.006,209.811,-0.449,
6.734,4.136,1.275,-4.897,-7.205,2.140,0.002,0.006,0.006,292.369,-0.218,
6.844,4.136,1.276,-5.036,-7.092,2.086,0.003,0.012,0.012,285.108,-0.491,
6.962,4.137,1.276,-4.774,-7.099,2.016,0.003,-0.003,0.004,231.050,-0.598,
7.078,4.136,1.277,-4.888,-6.862,2.074,-0.002,0.012,0.012,9.283,0.498,
7.221,4.137,1.277,-5.026,-6.648,1.927,0.006,-0.001,0.006,262.358,-1.034,
7.374,4.137,1.277,-4.992,-6.434,1.890,0.000,-0.000,0.000,267.845,-0.242,
7.518,4.138,1.277,-5.174,-6.631,1.742,0.005,0.002,0.006,337.415,-1.026,
7.660,4.137,1.278,-4.968,-6.467,1.823,-0.005,0.003,0.006,59.537,0.566,
7.779,4.141,1.277,-5.162,-6.726,1.418,0.030,-0.009,0.031,253.212,-3.417,
7.893,4.140,1.276,-4.840,-6.441,1.463,-0.007,-0.001,0.007,175.032,0.389,
8.006,4.139,1.276,-5.371,-6.977,1.417,-0.008,-0.000,0.008,179.030,-0.399,
8.122,4.138,1.277,-5.039,-6.412,1.629,-0.006,0.004,0.007,58.183,1.820,
8.235,4.137,1.278,-5.328,-6.948,1.996,-0.017,0.009,0.019,63.250,3.248,
8.349,4.138,1.278,-5.229,-6.623,1.830,0.012,-0.002,0.012,262.152,-1.460,
8.472,4.137,1.278,-5.509,-6.772,1.895,-0.004,0.004,0.005,46.143,0.532,
8.595,4.129,1.281,-7.612,-7.488,3.139,-0.065,0.022,0.069,71.367,10.236,
