Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
49,14.779,0,0.487,0.015,-0.060,0.483,0.002,0.102,3.007,
50,14.896,0,0.487,0.015,-0.060,0.483,0.002,0.105,3.006,
51,15.004,0,0.487,0.015,-0.060,0.483,-0.004,0.111,3.003,
52,15.114,0,0.486,0.015,-0.060,0.482,0.009,0.103,3.003,
53,15.237,0,0.486,0.016,-0.061,0.482,0.002,0.116,3.002,
54,15.351,0,0.486,0.016,-0.062,0.482,0.001,0.120,3.000,
55,15.463,0,0.486,0.017,-0.062,0.482,0.002,0.121,3.000,
56,15.589,0,0.487,0.019,-0.062,0.483,0.025,0.122,3.007,
57,15.704,0,0.486,0.020,-0.062,0.481,0.035,0.101,3.008,
58,15.808,0,0.486,0.023,-0.061,0.482,-0.022,0.169,3.012,
59,15.920,0,0.484,0.031,-0.060,0.479,-0.065,0.198,3.028,
60,16.053,0,0.483,0.036,-0.061,0.478,-0.052,0.196,3.040,
61,16.174,0,0.479,0.030,-0.062,0.474,-0.045,0.181,3.042,
62,16.297,0,0.479,0.029,-0.061,0.474,-0.019,0.170,3.031,
63,16.428,0,0.477,0.028,-0.061,0.472,-0.044,0.183,3.034,
64,16.548,0,0.478,0.027,-0.061,0.473,-0.035,0.180,3.031,
65,16.668,0,0.479,0.027,-0.060,0.475,-0.050,0.193,3.028,
66,16.812,0,0.480,0.026,-0.060,0.476,-0.048,0.194,3.026,
67,17.037,0,0.480,0.024,-0.060,0.475,-0.049,0.194,3.022,
68,17.283,0,0.480,0.023,-0.059,0.476,-0.056,0.196,3.021,
69,17.505,0,0.480,0.023,-0.060,0.476,-0.049,0.193,3.019,
70,17.645,0,0.481,0.024,-0.060,0.476,-0.049,0.191,3.022,
71,17.758,0,0.481,0.026,-0.060,0.477,-0.055,0.198,3.025,
72,17.883,0,0.481,0.026,-0.061,0.477,-0.054,0.199,3.024,
73,18.023,0,0.480,0.025,-0.062,0.476,-0.059,0.200,3.022,
74,18.153,0,0.481,0.025,-0.061,0.476,-0.064,0.208,3.023,
75,18.278,0,0.480,0.028,-0.059,0.476,-0.072,0.212,3.031,
76,18.395,0,0.481,0.028,-0.061,0.476,-0.071,0.214,3.030,
77,18.510,0,0.481,0.031,-0.060,0.476,-0.075,0.213,3.033,
78,18.631,0,0.480,0.032,-0.060,0.475,-0.080,0.218,3.034,
79,18.769,0,0.476,0.037,-0.063,0.471,-0.079,0.207,3.037,
80,20.377,0,0.461,0.060,-0.053,0.454,-0.161,0.203,-3.066,
81,20.487,0,0.471,0.032,-0.054,0.467,-0.033,0.212,-3.107,
82,20.604,0,0.470,0.030,-0.052,0.466,-0.068,0.244,-3.093,
83,20.719,0,0.474,0.032,-0.053,0.470,-0.075,0.259,-3.104,
84,20.841,0,0.475,0.030,-0.053,0.471,-0.072,0.259,-3.117,
85,20.951,0,0.474,0.029,-0.053,0.470,-0.073,0.256,-3.122,
86,21.087,0,0.474,0.032,-0.052,0.470,-0.084,0.266,-3.120,
87,21.197,0,0.473,0.040,-0.048,0.469,-0.101,0.298,-3.112,
88,21.317,0,0.469,0.051,-0.039,0.464,-0.149,0.276,-3.080,
89,21.438,0,0.473,0.049,-0.042,0.469,-0.125,0.291,-3.095,
90,21.561,0,0.472,0.049,-0.042,0.468,-0.116,0.279,-3.091,
91,21.683,0,0.467,0.045,-0.045,0.462,-0.116,0.274,-3.094,
92,21.836,0,0.466,0.045,-0.044,0.462,-0.123,0.271,-3.090,
93,21.953,0,0.468,0.046,-0.046,0.464,-0.116,0.283,-3.097,
94,22.078,0,0.467,0.050,-0.047,0.462,-0.125,0.281,-3.088,
95,22.211,0,0.467,0.051,-0.048,0.462,-0.113,0.277,-3.088,
96,22.339,0,0.466,0.047,-0.047,0.461,-0.120,0.278,-3.088,
97,22.465,0,0.468,0.045,-0.047,0.464,-0.124,0.282,-3.094,
98,22.593,0,0.470,0.044,-0.046,0.465,-0.115,0.284,-3.102,
99,22.708,0,0.469,0.043,-0.046,0.465,-0.119,0.286,-3.103,
100,22.824,0,0.470,0.042,-0.046,0.466,-0.119,0.279,-3.106,
101,22.943,0,0.471,0.041,-0.047,0.467,-0.113,0.278,-3.111,
102,23.074,0,0.469,0.028,-0.058,0.464,-0.092,0.237,-3.139,
103,23.187,0,0.459,0.002,-0.078,0.453,0.013,0.174,3.086,
104,23.329,0,0.455,-0.005,-0.089,0.446,0.072,0.116,3.050,
105,23.442,0,0.468,-0.010,-0.090,0.459,0.104,0.316,3.066,
106,23.547,0,0.468,-0.012,-0.088,0.459,0.087,0.255,3.057,
107,23.667,0,0.464,-0.008,-0.090,0.455,0.047,0.183,3.070,
108,23.794,0,0.466,-0.005,-0.094,0.456,-0.008,0.144,3.089,
