Time,X,Y,Pitch,Roll,Yaw,Velx,Vely,Velmag,Veltheta,AngVel
61.487,4.151,1.194,-9.573,9.384,179.450,-0.001,-0.001,0.002,126.473,-0.327,
61.637,4.151,1.194,-9.678,9.353,179.522,0.002,0.002,0.003,327.980,0.474,
61.759,4.151,1.194,-9.771,9.510,179.515,-0.001,-0.000,0.001,179.590,-0.054,
61.898,4.151,1.194,-9.885,9.591,179.534,0.000,-0.000,0.000,200.841,0.137,
62.020,4.151,1.194,-9.601,9.318,179.503,-0.002,-0.000,0.002,175.957,-0.255,
62.148,4.151,1.194,-9.681,9.374,179.543,0.005,0.002,0.005,337.891,0.311,
62.288,4.152,1.195,-9.689,9.539,179.646,0.002,0.001,0.003,341.697,0.740,
62.418,4.152,1.195,-9.765,9.622,179.709,0.001,0.002,0.003,294.853,0.481,
62.539,4.153,1.196,-9.821,9.703,179.786,0.008,0.006,0.010,324.898,0.636,
62.671,4.157,1.197,-10.100,9.784,-179.828,0.032,0.013,0.034,338.093,-2706.633,
62.793,4.162,1.199,-10.516,9.780,-179.307,0.039,0.012,0.041,342.211,4.272,
62.914,4.161,1.197,-10.230,9.314,-179.513,-0.008,-0.011,0.014,126.459,-1.704,
63.048,4.160,1.198,-9.836,9.088,-179.612,-0.004,0.001,0.004,72.325,-0.741,
63.185,4.158,1.196,-9.681,8.539,-179.879,-0.019,-0.008,0.020,155.590,-1.955,
63.311,4.154,1.195,-9.929,8.542,179.714,-0.030,-0.010,0.032,161.408,2839.783,
63.428,4.155,1.195,-9.672,8.620,179.796,0.009,0.002,0.010,349.360,0.706,
63.571,4.156,1.195,-9.696,8.589,179.835,0.004,0.001,0.005,348.586,0.273,
63.693,4.156,1.195,-9.347,8.378,179.792,0.000,-0.001,0.001,191.461,-0.352,
63.837,4.155,1.195,-9.553,8.575,179.805,-0.002,0.000,0.002,83.618,0.088,
63.973,4.155,1.195,-9.636,8.490,179.814,-0.002,0.000,0.002,82.740,0.064,
64.226,4.155,1.195,-9.621,8.367,179.778,-0.001,-0.001,0.002,149.825,-0.141,
64.351,4.156,1.195,-9.535,8.577,179.825,0.006,0.002,0.007,344.156,0.373,
64.479,4.156,1.196,-9.635,8.625,179.886,0.001,0.001,0.001,309.975,0.482,
64.601,4.155,1.195,-9.489,8.467,179.840,-0.004,-0.001,0.005,166.834,-0.375,
64.717,4.156,1.195,-9.393,8.554,179.880,0.003,0.001,0.003,349.745,0.340,
64.844,4.155,1.195,-9.631,8.685,179.824,-0.002,-0.001,0.002,161.095,-0.445,
64.969,4.156,1.196,-9.634,8.630,179.989,0.009,0.004,0.010,336.954,1.323,
65.083,4.157,1.197,-9.835,8.830,-179.869,0.008,0.006,0.010,321.917,-3159.982,
65.220,4.161,1.198,-9.841,9.066,-179.493,0.030,0.012,0.032,337.338,2.752,
65.359,4.167,1.201,-10.229,9.153,-178.829,0.038,0.018,0.042,334.973,4.791,
65.489,4.171,1.202,-10.663,8.905,-178.284,0.033,0.012,0.035,339.760,4.176,
65.616,4.163,1.198,-9.163,7.897,-179.295,-0.061,-0.032,0.068,152.372,-7.966,
65.745,4.165,1.200,-10.227,8.235,-178.971,0.010,0.012,0.016,309.308,2.512,
65.881,4.166,1.200,-9.224,8.080,-179.175,0.013,-0.003,0.014,259.142,-1.501,
66.005,4.167,1.200,-10.752,7.918,-178.730,0.006,0.007,0.009,309.353,3.602,
66.131,4.172,1.202,-10.498,9.155,-178.380,0.040,0.015,0.043,339.371,2.767,
66.261,4.189,1.207,-15.352,9.469,-177.435,0.129,0.037,0.134,344.188,7.245,
117.402,4.086,1.224,-9.872,-2.542,88.627,-0.002,0.000,0.002,80.894,5.203,
117.546,4.087,1.226,-13.769,3.859,93.779,0.002,0.017,0.017,278.428,35.624,
117.671,4.082,1.231,-14.383,1.399,94.214,-0.033,0.044,0.055,36.603,3.503,
117.794,4.079,1.234,-13.314,-0.465,93.028,-0.029,0.023,0.037,52.056,-9.581,
117.915,4.079,1.233,-12.941,-0.841,92.983,0.004,-0.011,0.011,199.710,-0.370,
118.051,4.081,1.232,-12.869,-1.370,93.112,0.009,-0.004,0.009,245.579,0.948,
118.178,4.081,1.232,-12.455,-0.579,93.233,0.001,-0.003,0.003,190.454,0.957,
118.307,4.081,1.231,-12.001,-0.979,93.382,0.003,-0.008,0.009,202.287,1.147,
118.457,4.080,1.229,-11.595,-0.757,93.655,-0.007,-0.010,0.013,125.393,1.820,
118.580,4.079,1.228,-11.345,-0.845,93.882,-0.004,-0.009,0.010,116.916,1.850,
118.696,4.079,1.227,-10.533,-1.069,94.125,-0.007,-0.013,0.015,118.449,2.082,
118.832,4.079,1.226,-10.663,-1.966,94.157,0.004,-0.008,0.009,204.850,0.240,
118.961,4.079,1.226,-10.672,-1.632,94.137,0.001,0.000,0.001,347.643,-0.161,
119.097,4.078,1.225,-9.820,-1.068,94.147,-0.008,-0.003,0.009,158.182,0.077,
119.235,4.080,1.225,-10.239,-2.122,92.669,0.012,-0.002,0.012,258.018,-10.650,
119.616,4.083,1.290,-5.222,-15.829,6.147,0.008,0.171,0.171,272.649,-227.434,
119.738,4.098,1.302,-0.370,-8.224,-2.148,0.128,0.097,0.161,322.986,-67.705,
119.864,4.108,1.304,-5.999,-13.448,-7.159,0.073,0.016,0.075,347.583,-39.829,
119.989,4.109,1.306,-6.173,-13.117,-7.413,0.012,0.020,0.024,300.773,-2.042,
120.132,4.110,1.308,-6.503,-13.596,-7.844,0.007,0.009,0.011,310.205,-3.022,
120.247,4.110,1.308,-6.772,-13.691,-7.812,0.000,-0.001,0.001,190.887,0.284,
120.382,4.109,1.309,-6.487,-13.211,-7.425,-0.010,0.009,0.013,45.808,2.866,
120.517,4.109,1.309,-6.706,-13.663,-7.354,-0.003,0.003,0.004,48.219,0.527,
120.645,4.108,1.309,-6.587,-13.455,-7.194,-0.003,-0.004,0.005,125.163,1.248,
120.765,4.108,1.309,-6.659,-13.671,-7.132,0.000,0.000,0.000,291.025,0.513,
120.893,4.108,1.309,-6.572,-13.470,-7.121,-0.001,-0.001,0.002,135.933,0.090,
121.027,4.108,1.308,-6.777,-13.665,-7.208,0.001,-0.002,0.002,198.100,-0.648,
121.153,4.107,1.309,-6.560,-13.533,-7.210,-0.007,0.008,0.010,40.959,-0.019,
121.282,4.107,1.309,-6.740,-13.838,-7.214,-0.002,0.001,0.002,73.403,-0.028,
121.419,4.106,1.310,-6.874,-13.775,-6.961,-0.008,0.005,0.010,58.850,1.847,
121.546,4.105,1.310,-6.532,-13.646,-6.722,-0.004,0.002,0.005,69.227,1.888,
121.664,4.105,1.310,-6.658,-13.799,-6.599,-0.003,-0.001,0.004,158.289,1.036,
121.792,4.105,1.311,-6.578,-13.646,-6.540,0.001,0.007,0.007,279.953,0.467,
121.927,4.105,1.311,-6.872,-13.865,-6.656,0.001,0.000,0.001,359.309,-0.861,
122.072,4.105,1.311,-6.752,-13.864,-6.646,0.001,0.001,0.001,324.120,0.071,
122.209,4.106,1.311,-6.837,-13.967,-6.660,0.002,0.003,0.004,301.507,-0.105,
122.335,4.105,1.312,-6.531,-13.792,-6.447,-0.005,0.001,0.005,78.789,1.688,
122.473,4.105,1.311,-6.705,-14.062,-6.364,-0.001,-0.001,0.002,144.758,0.602,
122.600,4.105,1.311,-6.899,-14.163,-6.406,-0.001,-0.003,0.004,112.405,-0.328,
122.733,4.105,1.311,-6.757,-14.143,-6.475,0.005,0.003,0.005,329.245,-0.521,
122.855,4.105,1.312,-6.709,-14.706,-6.474,-0.001,0.002,0.002,16.027,0.012,
122.976,4.105,1.312,-6.448,-14.132,-6.479,-0.001,0.004,0.004,7.463,-0.045,
123.096,4.105,1.313,-6.666,-14.739,-6.569,-0.000,0.004,0.004,0.109,-0.747,
123.239,4.105,1.313,-6.407,-14.436,-6.529,0.001,-0.001,0.002,239.906,0.275,
123.366,4.105,1.313,-6.306,-14.618,-6.521,0.000,0.004,0.004,273.196,0.065,
123.482,4.105,1.313,-6.119,-14.495,-6.487,-0.001,0.003,0.003,17.951,0.295,
123.611,4.105,1.313,-6.164,-15.070,-6.421,-0.003,0.001,0.003,78.046,0.515,
123.729,4.105,1.314,-5.811,-14.268,-6.372,-0.000,0.007,0.007,0.964,0.410,
