Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
70,11.804,0,0.488,0.017,0.001,0.488,0.062,0.018,3.042,
71,11.918,0,0.488,0.017,0.001,0.487,0.063,0.017,3.044,
72,12.040,0,0.487,0.017,0.001,0.487,0.068,0.015,3.046,
73,12.161,0,0.488,0.017,0.002,0.488,0.073,0.010,3.049,
74,12.278,0,0.488,0.017,0.002,0.487,0.081,0.006,3.051,
75,12.397,0,0.487,0.018,0.002,0.487,0.082,0.006,3.052,
76,12.516,0,0.487,0.018,0.002,0.487,0.079,0.007,3.052,
77,12.629,0,0.487,0.018,0.002,0.486,0.066,0.018,3.049,
78,12.746,0,0.487,0.018,0.001,0.487,0.063,0.018,3.046,
79,12.868,0,0.487,0.018,0.001,0.487,0.056,0.026,3.045,
80,12.983,0,0.487,0.017,0.001,0.487,0.057,0.025,3.044,
81,13.101,0,0.487,0.016,0.000,0.486,0.053,0.024,3.041,
82,13.219,0,0.487,0.016,0.000,0.487,0.054,0.026,3.040,
83,13.341,0,0.487,0.016,0.000,0.487,0.052,0.025,3.038,
84,13.456,0,0.487,0.016,0.000,0.487,0.054,0.024,3.038,
85,13.575,0,0.487,0.016,0.000,0.487,0.052,0.028,3.038,
86,13.694,0,0.487,0.016,0.000,0.487,0.052,0.026,3.038,
87,13.817,0,0.487,0.016,0.000,0.487,0.050,0.028,3.037,
88,13.937,0,0.487,0.016,-0.000,0.487,0.054,0.026,3.038,
89,14.048,0,0.487,0.015,-0.000,0.487,0.058,0.019,3.038,
90,14.166,0,0.487,0.015,-0.000,0.487,0.055,0.020,3.038,
91,14.272,0,0.486,0.015,-0.000,0.486,0.046,0.028,3.038,
92,14.394,0,0.486,0.015,-0.000,0.486,0.041,0.031,3.038,
93,14.518,0,0.486,0.014,-0.000,0.486,0.042,0.032,3.039,
94,14.638,0,0.487,0.014,-0.000,0.486,0.037,0.043,3.038,
95,14.762,0,0.486,0.013,-0.001,0.486,0.022,0.080,3.046,
96,14.877,0,0.486,0.012,-0.001,0.486,0.013,0.082,3.051,
97,15.006,0,0.490,0.011,-0.002,0.490,0.038,0.125,3.048,
98,15.125,0,0.489,0.011,-0.002,0.489,0.039,0.105,3.049,
99,15.257,0,0.490,0.012,-0.002,0.490,0.040,0.106,3.048,
100,15.370,0,0.490,0.012,-0.001,0.490,0.044,0.099,3.049,
101,15.485,0,0.490,0.013,-0.001,0.490,0.048,0.102,3.051,
102,15.616,0,0.490,0.013,-0.000,0.490,0.048,0.103,3.053,
103,15.735,0,0.490,0.014,-0.001,0.490,0.051,0.096,3.051,
104,15.857,0,0.490,0.014,-0.001,0.490,0.044,0.098,3.047,
105,15.978,0,0.491,0.013,-0.001,0.491,0.041,0.101,3.046,
106,16.096,0,0.491,0.013,-0.001,0.491,0.037,0.095,3.044,
107,16.221,0,0.491,0.013,-0.001,0.491,0.033,0.089,3.043,
108,16.336,0,0.491,0.013,-0.001,0.491,0.026,0.076,3.040,
109,16.449,0,0.492,0.013,-0.001,0.491,0.025,0.082,3.038,
110,16.560,0,0.492,0.014,-0.001,0.492,0.022,0.075,3.039,
111,16.687,0,0.492,0.014,-0.001,0.492,0.019,0.074,3.037,
112,16.803,0,0.491,0.014,-0.001,0.490,0.019,0.066,3.034,
113,16.919,0,0.490,0.014,-0.001,0.490,0.014,0.065,3.034,
114,17.035,0,0.488,0.013,-0.002,0.487,0.024,0.059,3.033,
115,17.151,0,0.482,0.010,-0.004,0.482,-0.005,0.057,3.033,
