Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
8,3.049,4,3.902,-0.193,1.004,3.765,-0.093,0.540,0.042,
8,3.049,2,3.937,1.405,-0.011,3.678,-0.073,-0.052,0.015,
8,3.050,0,3.716,-0.165,-0.041,3.712,-0.171,0.037,0.021,
8,3.050,5,3.862,-0.153,-0.690,3.797,-0.192,-0.025,0.025,
9,3.181,4,3.905,-0.253,1.006,3.765,0.022,-0.006,0.005,
9,3.181,0,3.711,-0.226,-0.041,3.704,-0.281,-0.025,0.018,
9,3.182,5,3.880,-0.219,-0.693,3.811,-0.294,-0.090,0.004,
10,3.345,4,3.879,-0.314,0.998,3.735,-0.035,-0.028,0.019,
10,3.345,2,3.930,1.284,-0.014,3.714,-0.072,-0.048,0.009,
10,3.346,0,3.707,-0.285,-0.043,3.696,0.029,-0.030,0.016,
10,3.346,5,3.855,-0.276,-0.690,3.783,-0.111,-0.012,0.033,
11,3.493,4,3.884,-0.311,0.999,3.741,-0.035,-0.019,0.019,
11,3.493,2,3.921,1.283,-0.015,3.705,-0.078,-0.033,0.014,
11,3.494,0,3.703,-0.282,-0.043,3.692,-0.125,0.002,0.015,
11,3.495,5,3.845,-0.273,-0.689,3.773,-0.075,-0.348,0.036,
12,3.641,4,3.876,-0.310,0.997,3.733,-0.031,-0.029,0.014,
12,3.641,2,3.923,1.285,-0.015,3.707,-0.082,-0.034,0.011,
12,3.641,0,3.698,-0.281,-0.042,3.687,-0.177,0.021,0.018,
12,3.642,5,3.840,-0.272,-0.688,3.768,-0.095,-0.004,0.036,
13,3.781,4,3.866,-0.310,0.993,3.724,0.004,-0.030,0.011,
13,3.781,2,3.899,1.277,-0.017,3.684,-0.094,-0.029,0.017,
13,3.781,0,3.696,-0.281,-0.044,3.685,0.026,-0.076,0.022,
13,3.782,5,3.831,-0.271,-0.688,3.759,-0.110,-0.002,0.032,
14,3.922,4,3.864,-0.309,0.993,3.721,-0.012,-0.042,0.013,
14,3.922,2,3.904,1.279,-0.017,3.689,-0.094,-0.021,0.016,
14,3.922,0,3.696,-0.281,-0.044,3.685,0.015,-0.049,0.018,
14,3.923,5,3.837,-0.271,-0.689,3.765,-0.074,-0.011,0.037,
15,4.057,4,3.859,-0.307,0.990,3.717,-0.054,-0.026,0.023,
15,4.057,2,3.905,1.280,-0.018,3.689,-0.091,-0.052,0.009,
15,4.058,0,3.709,-0.281,-0.046,3.698,-0.060,-0.078,0.018,
15,4.059,5,3.835,-0.270,-0.690,3.763,-0.099,-0.012,0.035,
16,4.203,4,3.854,-0.307,0.988,3.712,-0.071,-0.032,0.023,
16,4.204,2,3.907,1.281,-0.018,3.691,-0.087,-0.050,0.008,
16,4.204,0,3.699,-0.280,-0.046,3.688,-0.024,-0.135,0.022,
16,4.204,5,3.830,-0.269,-0.689,3.758,-0.095,-0.002,0.033,
17,4.346,4,3.869,-0.309,0.992,3.727,-0.037,-0.020,0.020,
17,4.346,2,3.905,1.280,-0.019,3.689,-0.092,-0.050,0.008,
17,4.347,0,3.696,-0.280,-0.047,3.685,-0.115,-0.138,0.013,
17,4.347,5,3.834,-0.269,-0.692,3.761,-0.139,-0.016,0.034,
18,4.488,4,3.852,-0.307,0.988,3.711,-0.049,-0.032,0.017,
18,4.489,2,3.908,1.281,-0.018,3.692,-0.083,-0.038,0.014,
18,4.489,0,3.696,-0.280,-0.045,3.685,-0.039,-0.113,0.024,
18,4.489,5,3.836,-0.270,-0.690,3.763,-0.068,-0.012,0.038,
19,4.640,4,3.860,-0.307,0.989,3.719,-0.036,-0.040,0.022,
19,4.641,2,3.905,1.281,-0.020,3.689,-0.088,-0.047,0.009,
19,4.642,0,3.701,-0.280,-0.047,3.690,-0.111,-0.122,0.015,
19,4.643,5,3.832,-0.269,-0.691,3.759,-0.103,0.002,0.035,
20,4.789,4,3.850,-0.307,0.987,3.708,-0.032,-0.030,0.017,
20,4.790,2,3.914,1.283,-0.019,3.698,-0.082,-0.050,0.009,
20,4.790,0,3.702,-0.280,-0.046,3.692,-0.112,-0.122,0.015,
20,4.790,5,3.819,-0.268,-0.687,3.747,-0.100,-0.007,0.035,
21,4.931,4,3.853,-0.307,0.988,3.712,-0.058,-0.022,0.023,
21,4.931,2,3.905,1.281,-0.019,3.690,-0.091,-0.061,0.008,
21,4.932,0,3.693,-0.279,-0.046,3.682,-0.144,-0.160,0.014,
21,4.932,5,3.820,-0.268,-0.688,3.747,-0.096,-0.009,0.035,
22,5.077,4,3.849,-0.307,0.987,3.708,-0.041,-0.029,0.018,
22,5.078,2,3.911,1.282,-0.018,3.695,-0.085,-0.053,0.008,
22,5.078,0,3.695,-0.280,-0.045,3.684,-0.030,-0.130,0.024,
22,5.079,5,3.809,-0.268,-0.685,3.737,-0.071,0.004,0.036,
23,5.230,4,3.854,-0.307,0.988,3.713,-0.061,-0.022,0.019,
23,5.231,2,3.907,1.281,-0.019,3.691,-0.085,-0.050,0.009,
23,5.232,0,3.707,-0.281,-0.046,3.696,-0.066,-0.094,0.016,
23,5.232,5,3.805,-0.267,-0.685,3.733,-0.105,-0.006,0.034,
24,5.404,4,3.853,-0.307,0.988,3.711,-0.055,-0.022,0.020,
24,5.404,2,3.912,1.283,-0.018,3.696,-0.081,-0.050,0.010,
24,5.405,0,3.705,-0.280,-0.046,3.694,-0.058,-0.096,0.017,
24,5.405,5,3.803,-0.268,-0.684,3.732,-0.091,-0.009,0.035,
25,5.564,4,3.847,-0.306,0.987,3.706,-0.094,-0.029,0.019,
25,5.565,2,3.905,1.281,-0.018,3.689,-0.086,-0.056,0.008,
25,5.565,0,3.687,-0.279,-0.045,3.677,-0.019,-0.080,0.023,
25,5.566,5,3.790,-0.266,-0.682,3.719,-0.110,0.006,0.032,
26,5.704,4,3.839,-0.305,0.985,3.698,-0.058,-0.032,0.017,
26,5.704,2,3.907,1.281,-0.018,3.690,-0.083,-0.052,0.009,
26,5.704,0,3.689,-0.279,-0.046,3.679,-0.051,-0.106,0.024,
26,5.705,5,3.795,-0.267,-0.683,3.724,-0.073,0.013,0.034,
27,5.842,4,3.843,-0.306,0.986,3.702,-0.069,-0.031,0.016,
27,5.842,2,3.904,1.280,-0.018,3.688,-0.084,-0.045,0.009,
27,5.843,0,3.687,-0.279,-0.046,3.676,-0.054,-0.136,0.020,
27,5.843,5,3.796,-0.267,-0.683,3.724,-0.096,-0.006,0.036,
28,5.983,4,3.836,-0.305,0.984,3.696,-0.047,-0.030,0.017,
28,5.983,2,3.905,1.280,-0.018,3.689,-0.088,-0.055,0.007,
28,5.984,0,3.678,-0.278,-0.045,3.667,-0.058,-0.147,0.020,
28,5.984,5,3.801,-0.267,-0.684,3.729,-0.094,-0.012,0.035,
29,6.122,4,3.848,-0.306,0.987,3.707,-0.055,-0.024,0.018,
29,6.122,2,3.907,1.281,-0.018,3.691,-0.080,-0.059,0.009,
29,6.123,0,3.670,-0.278,-0.045,3.659,-0.031,-0.137,0.025,
29,6.123,5,3.797,-0.267,-0.683,3.725,-0.082,-0.012,0.038,
30,6.272,4,3.859,-0.307,0.990,3.717,-0.059,-0.013,0.025,
30,6.273,2,3.907,1.281,-0.019,3.691,-0.080,-0.054,0.009,
30,6.273,0,3.681,-0.278,-0.045,3.670,-0.050,-0.130,0.022,
30,6.274,5,3.789,-0.266,-0.682,3.717,-0.104,0.004,0.032,
31,6.411,4,3.843,-0.306,0.986,3.702,-0.070,-0.028,0.024,
31,6.411,2,3.902,1.280,-0.018,3.686,-0.087,-0.062,0.007,
31,6.411,0,3.683,-0.278,-0.045,3.672,-0.077,-0.112,0.016,
31,6.412,5,3.791,-0.266,-0.682,3.719,-0.103,0.004,0.032,
32,6.549,4,3.850,-0.307,0.988,3.708,-0.092,-0.022,0.025,
32,6.549,2,3.905,1.281,-0.018,3.689,-0.089,-0.054,0.010,
32,6.550,0,3.681,-0.279,-0.045,3.670,-0.019,-0.130,0.023,
32,6.550,5,3.792,-0.267,-0.683,3.720,-0.096,0.000,0.033,
33,6.687,4,3.849,-0.306,0.988,3.708,-0.045,-0.026,0.018,
33,6.687,2,3.912,1.283,-0.018,3.695,-0.079,-0.048,0.010,
33,6.688,0,3.682,-0.278,-0.045,3.671,-0.053,-0.116,0.022,
33,6.688,5,3.793,-0.267,-0.683,3.721,-0.079,0.004,0.036,
34,6.831,4,3.852,-0.307,0.989,3.711,-0.074,-0.017,0.024,
34,6.832,2,3.905,1.280,-0.018,3.689,-0.084,-0.049,0.011,
34,6.832,0,3.674,-0.278,-0.045,3.663,-0.071,-0.160,0.021,
34,6.832,5,3.796,-0.267,-0.683,3.724,-0.081,-0.000,0.036,
35,6.969,4,3.827,-0.304,0.982,3.686,-0.059,-0.041,0.015,
35,6.969,2,3.907,1.281,-0.018,3.691,-0.086,-0.044,0.009,
35,6.970,0,3.682,-0.278,-0.045,3.671,-0.119,-0.134,0.019,
35,6.970,5,3.790,-0.266,-0.682,3.719,-0.108,-0.003,0.033,
36,7.103,4,3.844,-0.306,0.987,3.703,-0.044,-0.033,0.019,
36,7.103,2,3.904,1.280,-0.018,3.688,-0.088,-0.058,0.007,
36,7.104,0,3.684,-0.279,-0.045,3.673,-0.072,-0.131,0.022,
36,7.104,5,3.786,-0.266,-0.681,3.715,-0.103,0.013,0.032,
37,7.243,4,3.836,-0.305,0.984,3.695,-0.070,-0.042,0.023,
37,7.243,2,3.911,1.282,-0.018,3.694,-0.082,-0.053,0.006,
37,7.244,0,3.680,-0.278,-0.045,3.669,-0.059,-0.137,0.023,
37,7.244,5,3.792,-0.267,-0.682,3.721,-0.083,0.007,0.036,
38,7.377,4,3.852,-0.307,0.989,3.711,-0.035,-0.025,0.015,
38,7.377,2,3.906,1.281,-0.018,3.690,-0.087,-0.052,0.008,
38,7.378,0,3.683,-0.279,-0.045,3.673,-0.119,-0.121,0.015,
38,7.378,5,3.792,-0.267,-0.682,3.720,-0.084,0.004,0.035,
39,7.524,4,3.836,-0.305,0.984,3.695,-0.059,-0.036,0.020,
39,7.524,2,3.910,1.282,-0.018,3.694,-0.080,-0.043,0.012,
39,7.524,0,3.690,-0.279,-0.045,3.679,-0.053,-0.120,0.024,
39,7.525,5,3.806,-0.268,-0.684,3.735,-0.074,0.005,0.038,
40,7.665,4,3.887,-0.313,0.997,3.744,-0.039,0.012,0.018,
40,7.665,2,3.902,1.276,-0.019,3.688,-0.084,-0.035,0.009,
40,7.666,0,3.710,-0.285,-0.047,3.698,-0.055,-0.095,0.016,
40,7.666,5,3.812,-0.272,-0.687,3.740,-0.118,-0.023,0.034,
41,7.815,4,3.860,-0.321,0.989,3.718,-0.044,-0.027,0.010,
41,7.815,2,3.900,1.266,-0.019,3.689,-0.089,-0.062,0.006,
41,7.816,0,3.706,-0.294,-0.047,3.694,-0.142,-0.101,0.011,
41,7.816,5,3.814,-0.282,-0.687,3.741,-0.105,-0.002,0.039,
42,7.951,4,3.852,-0.362,0.989,3.706,-0.020,-0.023,0.013,
42,7.952,2,3.894,1.219,-0.018,3.698,-0.118,-0.050,0.007,
42,7.953,0,3.706,-0.340,-0.046,3.690,0.012,-0.017,0.020,
42,7.953,5,3.841,-0.334,-0.692,3.763,-0.217,-0.080,0.020,
43,8.093,4,3.838,-0.385,0.982,3.690,-0.070,-0.035,0.021,
43,8.094,2,3.927,1.207,-0.022,3.737,-0.089,-0.043,0.010,
43,8.094,0,3.689,-0.360,-0.047,3.671,-0.066,-0.152,0.016,
43,8.094,5,3.820,-0.352,-0.689,3.741,-0.140,-0.017,0.034,
44,8.241,4,3.885,-0.388,0.997,3.735,-0.083,-0.009,0.017,
44,8.242,2,3.925,1.209,-0.021,3.734,-0.083,-0.029,0.014,
44,8.242,0,3.698,-0.359,-0.047,3.680,0.018,-0.019,0.018,
44,8.242,5,3.808,-0.348,-0.687,3.729,-0.167,-0.021,0.031,
45,8.382,4,3.850,-0.353,0.992,3.703,-0.031,-0.017,0.015,
45,8.382,2,3.902,1.235,-0.016,3.702,-0.101,-0.033,0.019,
45,8.383,0,3.688,-0.325,-0.041,3.674,0.007,-0.080,0.024,
45,8.383,5,3.824,-0.315,-0.685,3.749,-0.080,-0.024,0.037,
46,8.516,4,3.840,-0.336,0.997,3.693,-0.062,-0.037,0.017,
46,8.516,2,3.932,1.257,-0.012,3.726,-0.072,-0.033,0.014,
46,8.517,0,3.689,-0.312,-0.036,3.676,-0.083,-0.111,0.013,
46,8.517,5,3.820,-0.303,-0.680,3.747,-0.116,-0.023,0.035,
47,8.660,4,3.862,-0.304,1.003,3.717,-0.062,-0.012,0.020,
47,8.660,2,3.920,1.289,-0.013,3.702,-0.088,-0.051,0.010,
47,8.661,0,3.703,-0.276,-0.036,3.693,-0.137,0.032,0.014,
47,8.661,5,3.847,-0.266,-0.683,3.776,-0.075,-0.061,0.038,
48,8.806,4,3.839,-0.288,1.001,3.695,-0.045,-0.071,0.024,
48,8.807,2,3.969,1.317,-0.003,3.744,-0.047,-0.065,0.007,
48,8.807,0,3.691,-0.264,-0.023,3.682,-0.024,-0.196,0.019,
48,8.808,5,3.817,-0.255,-0.661,3.751,-0.072,0.076,0.037,
49,8.944,4,3.863,-0.218,1.031,3.716,-0.040,-0.011,0.012,
49,8.945,0,3.684,-0.200,-0.004,3.679,-0.184,-0.034,0.006,
49,8.945,2,3.915,1.362,0.001,3.671,-0.069,-0.044,-0.004,
49,8.945,5,3.836,-0.196,-0.648,3.776,-0.089,-0.046,0.024,
50,9.088,4,3.857,-0.192,1.028,3.712,-0.003,-0.040,0.004,
50,9.088,0,3.684,-0.180,-0.003,3.680,-0.055,-0.172,0.008,
50,9.088,2,3.935,1.388,0.000,3.682,-0.050,-0.042,-0.004,
50,9.089,5,3.837,-0.177,-0.644,3.779,-0.084,0.033,0.020,
51,9.244,4,3.873,-0.176,1.038,3.728,-0.009,0.009,0.004,
51,9.244,0,3.705,-0.163,-0.001,3.701,-0.117,-0.034,0.001,
51,9.245,2,3.911,1.397,0.001,3.653,-0.059,-0.039,-0.000,
51,9.245,5,3.844,-0.160,-0.646,3.786,-0.090,-0.024,0.020,
52,9.400,2,3.902,1.515,0.003,3.596,-0.075,-0.087,-0.003,
52,9.400,0,3.696,-0.038,-0.001,3.696,-0.156,-0.066,0.001,
52,9.401,5,3.884,-0.028,-0.651,3.829,-0.156,-0.161,0.001,
53,9.544,4,3.861,-0.003,1.034,3.720,0.089,-0.009,0.001,
53,9.545,2,3.928,1.566,0.004,3.603,-0.022,-0.029,0.000,
53,9.545,0,3.694,0.006,-0.001,3.694,0.038,-0.081,0.004,
53,9.545,5,3.849,0.012,-0.646,3.795,-0.083,0.004,0.016,
54,9.694,4,3.878,-0.017,1.039,3.736,0.041,-0.010,0.011,
54,9.695,0,3.697,-0.006,-0.001,3.697,0.044,0.015,0.003,
54,9.695,2,3.922,1.553,0.004,3.601,-0.020,-0.052,-0.000,
54,9.695,5,3.867,0.002,-0.649,3.813,-0.051,-0.013,0.022,
55,9.854,4,3.895,-0.003,1.044,3.752,0.030,0.028,0.000,
55,9.854,2,3.921,1.565,0.004,3.596,-0.018,-0.047,0.000,
55,9.855,0,3.689,0.008,0.000,3.689,0.024,-0.104,0.002,
55,9.855,5,3.865,0.015,-0.648,3.810,-0.057,-0.017,0.017,
56,10.012,4,3.851,0.054,1.031,3.710,0.111,-0.028,-0.000,
56,10.012,2,3.918,1.620,0.003,3.567,-0.014,-0.043,-0.001,
56,10.013,0,3.688,0.068,-0.001,3.688,-0.049,-0.106,-0.002,
56,10.013,5,3.871,0.079,-0.650,3.815,-0.058,-0.012,0.020,
57,10.169,4,3.879,0.096,1.035,3.737,0.068,-0.025,0.001,
57,10.170,0,3.705,0.107,-0.003,3.703,0.100,-0.004,0.003,
57,10.170,2,3.924,1.659,0.002,3.556,-0.010,-0.030,0.001,
57,10.171,5,3.877,0.118,-0.652,3.820,0.002,-0.007,0.022,
58,10.330,4,3.890,0.098,1.039,3.748,0.058,-0.010,0.002,
58,10.331,0,3.704,0.108,-0.003,3.703,0.111,0.064,0.003,
58,10.331,2,3.918,1.658,0.002,3.550,-0.012,-0.048,-0.001,
58,10.331,5,3.880,0.119,-0.653,3.823,0.027,-0.015,0.026,
59,10.485,4,3.886,0.113,1.037,3.743,0.069,-0.010,0.001,
59,10.485,2,3.929,1.677,0.002,3.552,0.001,-0.011,0.003,
59,10.486,0,3.693,0.123,-0.003,3.691,0.129,0.105,-0.000,
59,10.486,5,3.878,0.136,-0.653,3.821,0.044,-0.013,0.025,
60,10.653,4,3.879,0.113,1.035,3.737,0.077,-0.018,0.003,
60,10.653,0,3.697,0.123,-0.005,3.695,0.125,0.016,0.003,
60,10.653,2,3.927,1.677,0.001,3.551,-0.007,-0.046,-0.003,
60,10.654,5,3.854,0.135,-0.651,3.796,-0.059,-0.006,0.018,
61,10.810,4,3.894,0.112,1.038,3.752,0.081,0.000,0.000,
61,10.810,2,3.918,1.672,0.002,3.543,-0.012,-0.039,0.001,
61,10.810,0,3.694,0.123,-0.005,3.691,0.131,0.054,0.003,
61,10.811,5,3.854,0.135,-0.651,3.796,-0.070,-0.023,0.020,
62,10.968,4,3.895,0.111,1.039,3.752,0.071,-0.002,0.002,
62,10.968,2,3.919,1.672,0.002,3.545,0.001,-0.056,0.000,
62,10.969,0,3.700,0.122,-0.005,3.698,-0.074,-0.001,0.007,
62,10.969,5,3.872,0.135,-0.654,3.814,-0.049,-0.065,0.024,
63,11.123,4,3.885,0.098,1.027,3.745,0.051,-0.036,0.008,
63,11.124,2,3.946,1.674,-0.001,3.573,0.002,-0.050,0.001,
63,11.124,0,3.718,0.112,-0.011,3.716,0.025,-0.060,0.006,
63,11.124,5,3.871,0.125,-0.658,3.812,-0.019,-0.001,0.027,
64,11.277,4,3.876,0.099,1.023,3.737,0.062,-0.025,0.004,
64,11.277,2,3.917,1.663,-0.006,3.547,-0.001,-0.050,0.001,
64,11.277,0,3.709,0.113,-0.015,3.707,-0.031,-0.069,0.003,
64,11.278,5,3.871,0.126,-0.665,3.812,-0.022,-0.021,0.018,
65,11.418,4,3.870,0.099,1.026,3.731,0.070,-0.008,0.009,
65,11.419,2,3.922,1.665,-0.002,3.551,-0.001,-0.048,0.002,
65,11.419,0,3.703,0.113,-0.012,3.701,0.107,0.055,0.004,
65,11.419,5,3.866,0.126,-0.660,3.807,-0.050,-0.015,0.021,
66,11.567,4,3.881,0.099,1.027,3.741,0.069,-0.017,0.014,
66,11.567,2,3.924,1.666,-0.002,3.553,-0.005,-0.024,-0.001,
66,11.568,0,3.707,0.113,-0.011,3.705,-0.054,0.002,0.002,
66,11.568,5,3.860,0.126,-0.658,3.802,-0.012,-0.010,0.026,
67,11.699,4,3.879,0.099,1.024,3.740,0.062,-0.027,0.007,
67,11.699,2,3.929,1.667,-0.003,3.557,0.003,-0.037,0.004,
67,11.700,0,3.715,0.113,-0.013,3.714,0.040,-0.051,0.006,
67,11.700,5,3.858,0.126,-0.659,3.799,-0.005,-0.015,0.022,
68,11.821,4,3.858,0.099,1.022,3.719,0.109,-0.011,0.002,
68,11.821,2,3.928,1.667,-0.002,3.557,-0.004,-0.034,-0.000,
68,11.821,0,3.704,0.113,-0.012,3.702,-0.046,0.064,0.009,
68,11.822,5,3.846,0.126,-0.657,3.787,-0.010,-0.020,0.021,
69,11.959,4,3.868,0.099,1.024,3.729,0.090,0.001,0.014,
69,11.959,2,3.931,1.668,-0.002,3.559,0.002,-0.046,-0.003,
69,11.960,0,3.711,0.113,-0.011,3.709,0.096,-0.063,0.008,
69,11.960,5,3.849,0.126,-0.656,3.790,-0.026,-0.028,0.022,
70,12.113,4,3.880,0.099,1.026,3.741,0.070,-0.013,0.007,
70,12.113,2,3.925,1.666,-0.003,3.554,-0.011,-0.040,0.004,
70,12.113,0,3.705,0.113,-0.014,3.703,-0.046,0.014,0.006,
70,12.114,5,3.843,0.125,-0.657,3.785,0.005,-0.015,0.023,
71,12.252,4,3.865,0.099,1.023,3.726,0.084,-0.013,0.012,
71,12.252,2,3.928,1.667,-0.002,3.557,0.001,-0.020,0.001,
71,12.252,0,3.703,0.113,-0.012,3.701,0.113,-0.065,0.011,
71,12.252,5,3.842,0.125,-0.656,3.783,-0.014,-0.009,0.022,
72,12.385,4,3.864,0.099,1.022,3.725,0.090,-0.021,0.006,
72,12.385,2,3.926,1.666,-0.003,3.554,-0.010,-0.030,-0.000,
72,12.386,0,3.709,0.113,-0.013,3.707,0.039,-0.068,0.006,
72,12.386,5,3.848,0.125,-0.658,3.789,0.003,-0.016,0.025,
73,12.531,4,3.868,0.099,1.024,3.729,0.106,-0.002,0.005,
73,12.531,0,3.706,0.113,-0.012,3.705,0.092,-0.078,0.011,
73,12.532,2,3.924,1.666,-0.002,3.553,-0.005,-0.053,0.000,
73,12.532,5,3.847,0.126,-0.657,3.788,0.002,-0.029,0.028,
74,12.664,4,3.872,0.099,1.025,3.733,0.080,-0.002,0.010,
74,12.664,2,3.925,1.666,-0.002,3.553,0.004,-0.038,0.002,
74,12.665,0,3.701,0.113,-0.012,3.699,-0.067,0.067,0.012,
74,12.665,5,3.845,0.126,-0.656,3.786,-0.005,-0.018,0.022,
75,12.804,4,3.871,0.099,1.024,3.731,0.072,-0.020,0.007,
75,12.804,2,3.928,1.667,-0.003,3.556,-0.012,-0.040,0.003,
75,12.805,0,3.707,0.113,-0.013,3.705,-0.029,-0.004,0.005,
75,12.805,5,3.841,0.125,-0.656,3.783,-0.001,-0.008,0.024,
76,12.956,4,3.877,0.099,1.026,3.738,0.080,0.004,0.010,
76,12.957,0,3.704,0.113,-0.013,3.702,-0.048,-0.003,0.007,
76,12.958,2,3.931,1.669,-0.002,3.559,-0.008,-0.033,-0.000,
76,12.958,5,3.844,0.125,-0.657,3.785,0.010,-0.013,0.023,
77,13.124,4,3.855,0.099,1.020,3.716,0.104,-0.025,0.003,
77,13.124,2,3.924,1.666,-0.002,3.553,-0.004,-0.051,0.001,
77,13.125,0,3.706,0.113,-0.012,3.704,-0.031,0.006,0.008,
77,13.125,5,3.845,0.125,-0.657,3.786,0.018,-0.008,0.025,
78,13.277,4,3.878,0.099,1.026,3.739,0.075,-0.016,0.012,
78,13.278,2,3.925,1.666,-0.003,3.554,-0.008,-0.051,0.001,
78,13.278,0,3.707,0.113,-0.013,3.705,-0.043,0.048,0.011,
78,13.278,5,3.845,0.125,-0.657,3.786,0.002,-0.018,0.025,
79,13.410,4,3.867,0.099,1.023,3.728,0.099,-0.011,0.007,
79,13.410,2,3.921,1.664,-0.002,3.550,-0.011,-0.056,0.002,
79,13.410,0,3.709,0.113,-0.013,3.707,0.101,-0.013,0.007,
79,13.411,5,3.846,0.125,-0.657,3.787,0.021,-0.015,0.023,
80,13.544,4,3.877,0.099,1.026,3.737,0.087,-0.016,0.007,
80,13.545,2,3.931,1.669,-0.002,3.559,-0.001,-0.033,-0.001,
80,13.545,0,3.710,0.113,-0.013,3.709,-0.047,0.030,0.008,
80,13.546,5,3.841,0.125,-0.656,3.782,0.001,-0.008,0.024,
81,13.682,4,3.859,0.099,1.021,3.720,0.115,-0.020,-0.003,
81,13.683,2,3.925,1.666,-0.003,3.554,-0.002,-0.026,0.003,
81,13.683,0,3.705,0.113,-0.013,3.704,-0.045,-0.025,0.005,
81,13.683,5,3.844,0.125,-0.657,3.785,0.019,-0.008,0.024,
82,13.826,4,3.880,0.099,1.027,3.741,0.076,0.001,0.011,
82,13.827,2,3.927,1.667,-0.002,3.556,-0.004,-0.038,0.002,
82,13.827,0,3.695,0.113,-0.013,3.693,-0.079,0.098,0.014,
82,13.827,5,3.841,0.125,-0.656,3.783,-0.012,-0.008,0.022,
83,13.961,4,3.864,0.099,1.022,3.725,0.075,-0.028,0.005,
83,13.961,0,3.705,0.113,-0.013,3.704,0.088,-0.062,0.009,
83,13.962,2,3.927,1.667,-0.002,3.555,-0.011,-0.030,-0.001,
83,13.962,5,3.844,0.125,-0.657,3.786,0.030,-0.014,0.025,
84,14.098,4,3.884,0.099,1.027,3.744,0.071,0.002,0.009,
84,14.099,2,3.923,1.665,-0.003,3.552,-0.011,-0.055,0.003,
84,14.099,0,3.708,0.113,-0.013,3.706,0.082,0.054,0.004,
84,14.099,5,3.845,0.125,-0.657,3.786,0.004,-0.021,0.022,
85,14.234,4,3.860,0.099,1.021,3.721,0.100,-0.022,0.005,
85,14.234,2,3.924,1.666,-0.003,3.553,-0.006,-0.049,0.001,
85,14.235,0,3.701,0.113,-0.013,3.699,0.119,0.052,0.002,
85,14.235,5,3.843,0.125,-0.657,3.785,-0.037,-0.009,0.023,
86,14.376,4,3.851,0.099,1.019,3.713,0.105,-0.025,0.007,
86,14.377,2,3.923,1.665,-0.002,3.552,-0.005,-0.035,0.000,
86,14.377,0,3.706,0.113,-0.013,3.705,0.112,-0.004,0.005,
86,14.378,5,3.845,0.125,-0.657,3.786,-0.003,-0.015,0.023,
87,14.511,4,3.860,0.098,1.021,3.721,0.092,-0.020,0.007,
87,14.511,2,3.924,1.665,-0.003,3.553,-0.002,-0.049,0.002,
87,14.512,0,3.703,0.113,-0.013,3.701,0.086,-0.047,0.007,
87,14.512,5,3.844,0.125,-0.657,3.785,0.014,-0.012,0.025,
88,14.652,4,3.879,0.099,1.026,3.740,0.085,-0.001,0.007,
88,14.652,2,3.926,1.667,-0.003,3.555,-0.004,-0.048,-0.000,
88,14.652,0,3.700,0.112,-0.013,3.698,0.125,-0.067,0.010,
88,14.653,5,3.847,0.125,-0.657,3.788,-0.005,-0.018,0.021,
