Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
54,7.775,0,0.519,0.002,0.032,0.518,0.097,0.113,-1.599,
55,7.899,0,0.519,0.002,0.032,0.518,0.094,0.105,-1.598,
56,8.008,0,0.519,0.002,0.032,0.518,0.100,0.110,-1.598,
57,8.126,0,0.519,0.002,0.032,0.518,0.101,0.115,-1.599,
58,8.235,0,0.519,0.003,0.031,0.518,0.099,0.110,-1.597,
59,8.342,0,0.519,0.003,0.031,0.518,0.096,0.109,-1.596,
60,8.457,0,0.521,0.003,0.031,0.520,0.068,0.101,-1.590,
61,8.574,0,0.519,0.004,0.030,0.518,0.098,0.104,-1.593,
62,8.685,0,0.518,0.004,0.030,0.517,0.097,0.101,-1.593,
63,8.803,0,0.517,0.004,0.030,0.516,0.096,0.104,-1.593,
64,8.921,0,0.517,0.003,0.030,0.517,0.096,0.107,-1.593,
65,9.042,0,0.518,0.003,0.030,0.517,0.096,0.099,-1.594,
66,9.154,0,0.518,0.002,0.030,0.517,0.102,0.102,-1.596,
67,9.261,0,0.518,0.002,0.030,0.517,0.101,0.110,-1.599,
68,9.369,0,0.517,0.001,0.030,0.516,0.095,0.108,-1.600,
69,9.493,0,0.518,0.001,0.031,0.517,0.099,0.113,-1.600,
70,9.623,0,0.519,0.001,0.031,0.518,0.110,0.110,-1.602,
71,9.734,0,0.518,0.002,0.031,0.517,0.101,0.111,-1.599,
72,9.853,0,0.518,0.002,0.031,0.518,0.109,0.109,-1.598,
73,9.973,0,0.518,0.003,0.031,0.517,0.105,0.108,-1.598,
74,10.081,0,0.518,0.002,0.031,0.517,0.098,0.113,-1.599,
75,10.200,0,0.519,0.002,0.029,0.519,0.137,0.116,-1.621,
76,10.311,0,0.520,0.002,0.029,0.519,0.125,0.095,-1.611,
77,10.423,0,0.518,0.003,0.030,0.517,0.107,0.117,-1.607,
78,10.538,0,0.520,0.003,0.029,0.519,0.118,0.079,-1.594,
