Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
36,7.791,2,3.951,1.428,-0.073,3.683,-0.038,-0.069,0.016,
36,7.792,0,3.724,-0.146,-0.112,3.719,-0.076,-0.136,0.022,
36,7.792,1,4.180,-1.741,-0.164,3.797,0.014,-0.065,0.036,
36,7.792,5,3.864,-0.129,-0.763,3.785,-0.131,0.045,0.035,
37,7.926,4,3.896,-0.176,0.923,3.781,0.015,-0.065,0.023,
37,7.928,2,3.925,1.422,-0.081,3.657,-0.057,-0.069,0.014,
37,7.931,0,3.721,-0.142,-0.120,3.716,-0.007,0.050,0.022,
37,7.931,1,4.125,-1.714,-0.169,3.748,0.046,-0.056,0.038,
37,7.931,5,3.878,-0.126,-0.772,3.798,-0.062,-0.016,0.040,
38,8.069,4,3.889,-0.179,0.918,3.775,0.025,-0.071,0.020,
38,8.069,2,3.938,1.423,-0.086,3.670,-0.045,-0.071,0.015,
38,8.069,0,3.724,-0.146,-0.125,3.719,-0.075,-0.125,0.020,
38,8.069,5,3.860,-0.129,-0.775,3.779,-0.157,-0.009,0.029,
39,8.208,4,3.874,-0.199,0.909,3.760,0.062,-0.084,0.022,
39,8.208,2,3.919,1.395,-0.089,3.661,-0.070,-0.080,0.011,
39,8.209,0,3.726,-0.168,-0.128,3.720,-0.043,-0.106,0.026,
39,8.209,5,3.896,-0.154,-0.785,3.813,-0.114,-0.045,0.033,
40,8.356,4,3.871,-0.208,0.915,3.755,-0.037,-0.079,0.026,
40,8.356,3,4.567,-0.276,1.118,4.420,-0.958,0.759,-0.789,
40,8.357,2,3.941,1.396,-0.084,3.684,-0.050,-0.071,0.016,
40,8.357,0,3.733,-0.175,-0.123,3.727,-0.044,-0.096,0.021,
40,8.357,5,3.873,-0.159,-0.775,3.791,-0.092,-0.031,0.047,
41,8.493,4,3.909,-0.206,0.924,3.793,-0.012,-0.057,0.029,
41,8.494,2,3.938,1.399,-0.083,3.680,-0.047,-0.054,0.019,
41,8.494,0,3.721,-0.171,-0.123,3.715,0.029,0.049,0.020,
41,8.494,5,3.865,-0.154,-0.773,3.784,-0.136,-0.012,0.036,
42,8.628,4,3.902,-0.203,0.924,3.785,0.011,-0.053,0.020,
42,8.628,2,3.916,1.394,-0.081,3.659,-0.061,-0.083,0.014,
42,8.629,0,3.714,-0.168,-0.120,3.709,0.000,-0.114,0.027,
42,8.629,5,3.873,-0.152,-0.772,3.792,-0.088,-0.007,0.040,
43,8.771,4,3.881,-0.194,0.916,3.767,-0.024,-0.092,0.018,
43,8.772,2,3.952,1.414,-0.085,3.690,-0.043,-0.074,0.013,
43,8.772,0,3.738,-0.161,-0.124,3.732,0.004,-0.018,0.026,
43,8.773,5,3.865,-0.143,-0.773,3.784,-0.123,0.006,0.040,
44,8.908,4,3.885,-0.185,0.924,3.768,0.061,-0.065,0.021,
44,8.908,2,3.936,1.419,-0.076,3.671,-0.059,-0.070,0.019,
44,8.909,0,3.733,-0.150,-0.116,3.728,0.022,-0.078,0.030,
44,8.909,5,3.901,-0.132,-0.773,3.821,-0.131,-0.034,0.038,
45,9.044,4,3.946,-0.090,0.958,3.827,0.067,-0.002,0.011,
45,9.044,0,3.729,-0.051,-0.099,3.727,0.175,0.018,0.030,
45,9.045,5,3.910,-0.029,-0.758,3.835,-0.217,-0.080,0.018,
46,9.583,4,3.907,-0.077,1.224,3.710,0.032,-0.007,0.028,
46,9.584,2,3.959,1.539,0.212,3.642,0.001,0.011,0.019,
46,9.584,0,3.719,-0.040,0.174,3.715,0.061,0.192,0.017,
47,9.729,4,3.842,-0.079,1.208,3.646,-0.001,-0.000,0.022,
47,9.729,2,3.937,1.527,0.214,3.623,-0.016,0.033,0.026,
47,9.730,0,3.704,-0.043,0.177,3.699,-0.007,0.137,0.026,
47,9.730,5,3.881,-0.022,-0.469,3.853,-0.058,0.103,0.054,
48,9.870,4,3.886,-0.080,1.224,3.687,-0.006,0.006,0.022,
48,9.871,2,3.937,1.527,0.217,3.622,-0.018,0.025,0.026,
48,9.871,0,3.688,-0.044,0.178,3.683,0.084,0.152,0.016,
48,9.871,5,3.868,-0.023,-0.466,3.840,-0.090,0.081,0.051,
49,10.032,4,3.899,-0.081,1.229,3.699,0.031,0.029,0.028,
49,10.032,2,3.935,1.526,0.217,3.621,-0.018,0.033,0.027,
49,10.033,0,3.699,-0.044,0.180,3.694,0.060,-0.001,0.024,
49,10.033,5,3.869,-0.022,-0.465,3.841,-0.077,0.083,0.049,
50,10.182,4,3.891,-0.081,1.226,3.692,0.023,0.023,0.031,
50,10.183,2,3.934,1.526,0.217,3.620,-0.018,0.025,0.027,
50,10.183,0,3.696,-0.044,0.180,3.692,0.070,0.070,0.020,
50,10.183,5,3.873,-0.023,-0.465,3.845,-0.068,0.081,0.050,
51,10.329,4,3.876,-0.080,1.222,3.677,0.050,0.010,0.022,
51,10.329,2,3.934,1.526,0.218,3.620,-0.015,0.038,0.028,
51,10.330,0,3.701,-0.044,0.181,3.696,0.025,-0.008,0.025,
51,10.330,5,3.875,-0.023,-0.465,3.847,-0.056,0.075,0.048,
52,10.473,2,3.921,1.520,0.214,3.609,-0.028,0.011,0.026,
52,10.474,0,3.681,-0.045,0.177,3.676,0.110,0.150,0.014,
52,10.474,5,3.858,-0.024,-0.466,3.829,-0.100,0.087,0.048,
53,10.756,2,3.989,1.507,-0.037,3.694,-0.008,-0.083,0.009,
53,10.756,0,3.727,-0.080,-0.081,3.726,0.047,0.195,0.018,
54,11.024,4,3.905,-0.081,1.027,3.767,-0.003,-0.042,0.034,
54,11.024,2,3.929,1.519,0.020,3.623,-0.029,-0.033,0.021,
54,11.024,0,3.710,-0.045,-0.022,3.710,0.071,0.111,0.022,
54,11.025,5,3.878,-0.024,-0.673,3.819,-0.094,0.021,0.037,
55,11.177,4,3.894,-0.076,1.031,3.755,0.068,-0.029,0.020,
55,11.177,2,3.936,1.527,0.028,3.627,-0.029,-0.037,0.021,
55,11.178,0,3.726,-0.040,-0.013,3.726,0.056,0.077,0.024,
55,11.178,5,3.899,-0.019,-0.667,3.842,-0.005,0.004,0.048,
56,11.327,4,3.925,-0.051,1.040,3.785,0.048,-0.014,0.031,
56,11.327,2,3.938,1.552,0.028,3.619,-0.022,-0.030,0.019,
56,11.328,0,3.721,-0.014,-0.013,3.721,0.108,0.067,0.023,
56,11.328,5,3.895,0.008,-0.667,3.838,-0.025,0.005,0.046,
57,11.461,4,3.884,-0.028,1.185,3.699,0.146,-0.006,0.014,
57,11.462,2,3.919,1.566,0.177,3.588,-0.042,0.018,0.026,
57,11.462,0,3.744,0.005,0.140,3.741,0.044,-0.142,0.025,
58,11.597,4,3.902,-0.047,1.091,3.747,0.071,-0.092,0.038,
58,11.597,2,4.017,1.587,0.081,3.690,0.026,-0.065,0.004,
58,11.598,0,3.722,-0.011,0.037,3.722,0.038,0.269,0.015,
59,11.747,4,3.893,-0.047,1.079,3.740,0.061,-0.034,0.027,
59,11.748,2,3.950,1.560,0.075,3.628,-0.017,-0.018,0.027,
59,11.748,0,3.706,-0.012,0.035,3.706,0.095,0.139,0.015,
59,11.748,5,3.877,0.010,-0.614,3.828,-0.059,0.049,0.038,
60,11.895,4,3.886,-0.047,1.078,3.734,0.070,-0.015,0.027,
60,11.895,2,3.943,1.558,0.075,3.622,-0.024,0.003,0.026,
60,11.896,0,3.715,-0.011,0.035,3.715,0.085,0.096,0.017,
60,11.896,5,3.869,0.011,-0.613,3.820,-0.098,0.047,0.037,
61,12.045,4,3.892,-0.047,1.081,3.739,0.025,-0.013,0.034,
61,12.045,2,3.937,1.556,0.076,3.616,-0.024,-0.012,0.021,
61,12.045,0,3.723,-0.011,0.036,3.722,0.065,0.069,0.024,
61,12.046,5,3.868,0.011,-0.612,3.820,-0.095,0.046,0.037,
62,12.185,4,3.868,-0.043,1.075,3.715,0.068,-0.034,0.023,
62,12.185,2,3.935,1.558,0.077,3.613,-0.020,-0.027,0.021,
62,12.186,0,3.702,-0.008,0.037,3.702,-0.073,-0.119,0.026,
62,12.186,5,3.870,0.014,-0.612,3.821,-0.096,0.048,0.039,
63,12.347,4,3.914,-0.024,1.089,3.760,0.058,-0.003,0.017,
63,12.347,2,3.938,1.579,0.078,3.607,-0.033,-0.035,0.023,
63,12.348,0,3.710,0.013,0.039,3.710,-0.123,-0.117,0.018,
63,12.348,5,3.926,0.037,-0.619,3.877,-0.078,-0.050,0.036,
64,12.494,4,3.901,-0.011,1.078,3.749,0.047,-0.023,0.021,
64,12.494,2,3.949,1.594,0.071,3.612,-0.011,-0.016,0.022,
64,12.495,0,3.725,0.025,0.032,3.725,-0.032,-0.059,0.027,
64,12.495,5,3.877,0.048,-0.618,3.827,-0.084,0.053,0.044,
65,12.641,2,3.945,1.592,0.071,3.608,-0.014,-0.021,0.023,
65,12.641,0,3.702,0.024,0.031,3.702,0.130,0.101,0.021,
65,12.642,5,3.882,0.047,-0.619,3.832,-0.087,0.033,0.043,
66,12.785,2,3.940,1.591,0.070,3.604,-0.013,-0.012,0.023,
66,12.785,0,3.699,0.024,0.030,3.698,0.134,0.101,0.020,
66,12.786,5,3.883,0.048,-0.620,3.833,-0.079,0.031,0.044,
67,12.974,2,3.941,1.591,0.071,3.605,-0.013,-0.027,0.022,
67,12.974,0,3.705,0.024,0.031,3.704,0.130,0.084,0.020,
67,12.975,5,3.876,0.048,-0.619,3.826,-0.090,0.040,0.042,
68,13.278,2,3.985,1.597,0.042,3.651,0.011,-0.064,0.001,
68,13.278,0,3.719,0.013,0.009,3.719,0.075,0.234,0.006,
69,13.429,2,3.975,1.589,0.034,3.644,0.011,-0.012,0.020,
69,13.429,0,3.717,0.010,0.002,3.717,0.098,0.144,0.011,
69,13.430,5,3.883,0.028,-0.648,3.829,-0.058,0.058,0.036,
70,13.586,2,3.953,1.581,0.034,3.623,-0.006,-0.006,0.021,
70,13.586,0,3.732,0.010,0.004,3.732,0.074,-0.031,0.022,
70,13.587,5,3.881,0.028,-0.648,3.826,-0.066,0.036,0.036,
71,13.732,2,3.933,1.573,0.031,3.605,-0.020,-0.031,0.016,
71,13.733,0,3.729,0.010,0.000,3.729,0.071,0.046,0.019,
71,13.733,5,3.879,0.028,-0.651,3.824,-0.075,0.031,0.034,
72,13.894,2,3.938,1.575,0.030,3.610,-0.014,-0.028,0.018,
72,13.895,0,3.731,0.010,-0.001,3.731,0.007,0.082,0.020,
72,13.895,5,3.880,0.028,-0.652,3.825,-0.069,0.031,0.033,
73,14.049,2,3.936,1.574,0.032,3.608,-0.015,-0.032,0.013,
73,14.049,0,3.710,0.009,0.002,3.710,0.118,0.125,0.009,
73,14.049,5,3.885,0.027,-0.650,3.830,-0.059,0.021,0.035,
74,14.203,0,3.726,0.011,-0.003,3.726,0.090,0.069,0.015,
74,14.203,5,3.886,0.028,-0.656,3.830,-0.101,0.023,0.037,
75,14.356,0,3.719,0.009,-0.005,3.719,0.074,0.067,0.020,
75,14.357,5,3.874,0.027,-0.655,3.818,-0.096,0.030,0.036,
76,14.518,0,3.724,0.009,-0.003,3.724,0.083,0.122,0.013,
76,14.518,5,3.888,0.027,-0.654,3.833,-0.065,0.059,0.035,
77,14.673,0,3.708,0.009,0.001,3.708,0.096,0.135,0.015,
77,14.673,5,3.881,0.027,-0.651,3.826,-0.075,0.027,0.036,
78,14.847,0,3.715,0.009,-0.003,3.715,0.102,0.104,0.011,
78,14.848,5,3.862,0.027,-0.651,3.807,-0.111,0.049,0.039,
79,15.012,0,3.715,0.010,-0.003,3.715,-0.096,-0.074,0.016,
79,15.013,5,3.863,0.027,-0.652,3.807,-0.106,0.025,0.037,
80,15.159,0,3.712,0.009,-0.006,3.712,0.107,0.064,0.017,
80,15.160,5,3.861,0.027,-0.654,3.805,-0.103,0.032,0.035,
81,15.438,0,3.730,0.009,-0.008,3.730,0.078,0.055,0.019,
81,15.439,5,3.878,0.027,-0.660,3.822,-0.046,0.021,0.034,
82,15.588,0,3.720,0.009,-0.005,3.720,-0.033,0.072,0.024,
82,15.589,5,3.862,0.027,-0.652,3.806,-0.113,0.038,0.037,
83,15.736,2,3.942,1.576,0.028,3.613,-0.012,-0.023,0.015,
83,15.737,0,3.708,0.009,-0.002,3.708,0.106,0.102,0.012,
83,15.737,5,3.879,0.027,-0.653,3.823,-0.064,0.008,0.037,
84,15.879,2,3.947,1.577,0.026,3.618,-0.023,0.018,0.027,
84,15.880,0,3.722,0.009,-0.005,3.722,-0.066,0.052,0.025,
84,15.880,5,3.871,0.027,-0.655,3.815,-0.095,0.023,0.036,
85,16.029,2,3.950,1.579,0.026,3.621,-0.016,-0.012,0.022,
85,16.029,0,3.722,0.009,-0.005,3.722,-0.086,-0.019,0.023,
85,16.029,5,3.862,0.027,-0.653,3.806,-0.107,0.031,0.037,
86,16.207,2,3.944,1.576,0.028,3.615,-0.015,-0.008,0.019,
86,16.207,0,3.723,0.009,-0.003,3.723,0.033,0.081,0.019,
86,16.208,5,3.875,0.027,-0.654,3.820,-0.083,0.012,0.039,
87,16.347,2,3.958,1.582,0.027,3.628,-0.001,0.023,0.035,
87,16.348,0,3.719,0.009,-0.004,3.719,0.082,0.044,0.022,
87,16.349,5,3.857,0.027,-0.652,3.802,-0.117,0.032,0.036,
88,16.494,2,3.961,1.583,0.026,3.631,-0.002,0.003,0.033,
88,16.495,0,3.715,0.009,-0.005,3.715,0.083,0.066,0.020,
88,16.495,5,3.869,0.027,-0.654,3.814,-0.091,0.025,0.036,
89,16.672,2,3.935,1.572,0.026,3.607,-0.045,0.050,0.020,
89,16.673,0,3.719,0.009,-0.004,3.719,-0.071,0.045,0.027,
89,16.673,5,3.862,0.027,-0.652,3.807,-0.112,0.020,0.035,
90,16.824,2,3.966,1.585,0.026,3.635,-0.005,0.024,0.039,
90,16.825,0,3.713,0.009,-0.005,3.713,0.089,0.055,0.021,
90,16.825,5,3.863,0.027,-0.653,3.807,-0.103,0.029,0.037,
91,16.969,2,3.964,1.585,0.026,3.634,-0.003,0.023,0.037,
91,16.969,0,3.719,0.009,-0.005,3.719,-0.063,0.037,0.024,
91,16.970,5,3.864,0.027,-0.653,3.808,-0.103,0.028,0.037,
92,17.112,2,3.938,1.574,0.026,3.610,-0.018,-0.022,0.019,
92,17.113,0,3.719,0.009,-0.004,3.719,0.059,0.046,0.022,
92,17.114,5,3.862,0.027,-0.653,3.807,-0.110,0.023,0.035,
93,17.268,2,3.961,1.583,0.026,3.631,-0.007,0.016,0.031,
93,17.269,0,3.713,0.009,-0.005,3.713,0.100,0.030,0.019,
93,17.269,5,3.861,0.027,-0.653,3.806,-0.113,0.028,0.036,
94,17.417,2,3.953,1.580,0.026,3.624,-0.005,0.001,0.027,
94,17.417,0,3.716,0.009,-0.005,3.716,0.084,0.059,0.020,
94,17.418,5,3.869,0.027,-0.654,3.814,-0.076,0.025,0.035,
95,17.565,2,3.945,1.577,0.026,3.616,-0.013,-0.011,0.022,
95,17.565,0,3.719,0.009,-0.005,3.719,-0.085,0.014,0.025,
95,17.566,5,3.866,0.027,-0.654,3.810,-0.102,0.024,0.036,
96,17.725,2,3.942,1.576,0.026,3.614,-0.010,-0.016,0.020,
96,17.725,0,3.709,0.009,-0.005,3.709,0.104,0.074,0.018,
96,17.726,5,3.865,0.027,-0.654,3.809,-0.098,0.023,0.036,
97,17.885,2,3.947,1.578,0.026,3.618,-0.008,-0.023,0.020,
97,17.885,0,3.714,0.009,-0.005,3.714,0.093,0.039,0.022,
97,17.886,5,3.865,0.027,-0.654,3.809,-0.100,0.030,0.036,
98,18.043,2,3.946,1.577,0.026,3.618,-0.008,0.006,0.025,
98,18.043,0,3.726,0.009,-0.005,3.726,0.046,0.027,0.021,
98,18.044,5,3.861,0.027,-0.653,3.805,-0.110,0.027,0.037,
99,18.195,0,3.720,0.009,-0.005,3.720,0.082,0.021,0.020,
99,18.196,5,3.860,0.027,-0.653,3.804,-0.111,0.032,0.037,
100,18.341,0,3.712,0.009,-0.005,3.712,0.113,0.046,0.019,
100,18.342,5,3.867,0.027,-0.654,3.811,-0.091,0.024,0.036,
101,18.490,0,3.721,0.009,-0.004,3.721,0.069,0.067,0.021,
101,18.491,5,3.860,0.027,-0.652,3.805,-0.115,0.022,0.037,
102,18.649,0,3.708,0.009,-0.005,3.708,0.122,0.063,0.017,
102,18.650,5,3.865,0.027,-0.654,3.810,-0.099,0.028,0.035,
103,18.818,0,3.720,0.009,-0.004,3.720,0.079,0.057,0.020,
103,18.818,5,3.860,0.027,-0.652,3.804,-0.117,0.025,0.036,
104,18.971,0,3.722,0.009,-0.004,3.722,0.059,0.027,0.020,
104,18.972,5,3.863,0.027,-0.653,3.807,-0.100,0.018,0.036,
105,19.137,0,3.707,0.009,-0.006,3.707,0.105,0.079,0.016,
105,19.137,5,3.870,0.027,-0.655,3.814,-0.087,0.020,0.036,
106,19.286,0,3.716,0.009,-0.003,3.716,0.082,0.081,0.016,
106,19.287,5,3.866,0.027,-0.651,3.811,-0.097,0.040,0.037,
107,19.444,0,3.714,0.009,0.005,3.714,0.104,0.045,0.019,
107,19.445,5,3.878,0.027,-0.646,3.824,-0.067,0.016,0.035,
108,19.601,0,3.710,0.011,0.010,3.710,0.107,0.093,0.010,
108,19.602,5,3.877,0.028,-0.640,3.823,-0.040,0.024,0.036,
109,19.754,0,3.716,0.011,0.012,3.716,0.085,0.093,0.020,
