Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
26,5.916,0,0.485,0.019,-0.045,0.482,-0.200,-0.210,1.764,
27,6.028,0,0.486,0.019,-0.046,0.483,-0.153,-0.210,1.773,
28,6.151,0,0.486,0.019,-0.046,0.483,-0.146,-0.206,1.775,
29,15.393,0,0.491,0.037,-0.076,0.484,-0.083,0.194,3.141,
30,15.519,0,0.488,0.037,-0.046,0.484,-0.109,0.219,-3.133,
31,15.636,0,0.485,0.037,-0.034,0.482,-0.148,0.256,-3.106,
32,15.759,0,0.489,0.035,-0.023,0.487,-0.129,0.243,-3.106,
33,15.890,0,0.491,0.035,-0.021,0.489,-0.128,0.250,-3.105,
34,16.014,0,0.492,0.034,-0.018,0.490,-0.119,0.251,-3.105,
35,16.149,0,0.491,0.035,-0.017,0.490,-0.129,0.250,-3.102,
36,16.277,0,0.491,0.037,-0.015,0.489,-0.123,0.245,-3.096,
37,16.406,0,0.493,0.035,-0.016,0.491,-0.088,0.242,-3.110,
38,16.535,0,0.491,0.036,-0.015,0.489,-0.114,0.237,-3.100,
39,16.660,0,0.490,0.037,-0.016,0.489,-0.121,0.240,-3.098,
40,16.800,0,0.489,0.036,-0.016,0.487,-0.119,0.242,-3.098,
41,16.935,0,0.489,0.037,-0.017,0.487,-0.124,0.244,-3.094,
42,17.067,0,0.487,0.039,-0.018,0.485,-0.155,0.265,-3.077,
43,17.189,0,0.487,0.039,-0.019,0.485,-0.131,0.235,-3.089,
44,17.321,0,0.487,0.042,-0.019,0.484,-0.137,0.239,-3.083,
45,17.446,0,0.486,0.041,-0.019,0.484,-0.139,0.233,-3.085,
46,17.563,0,0.486,0.041,-0.021,0.484,-0.130,0.226,-3.093,
47,17.684,0,0.486,0.041,-0.022,0.484,-0.120,0.221,-3.097,
48,17.805,0,0.483,0.045,-0.025,0.480,-0.139,0.230,-3.086,
49,31.100,0,0.455,0.007,-0.084,0.447,-0.207,0.320,2.989,
50,31.220,0,0.468,0.005,-0.063,0.464,-0.218,0.270,3.077,
51,31.357,0,0.498,0.004,-0.048,0.496,-0.132,0.256,-3.137,
52,31.499,0,0.518,0.007,-0.046,0.516,-0.039,0.204,-3.128,
53,31.644,0,0.528,0.009,-0.044,0.526,-0.014,0.208,-3.114,
54,31.764,0,0.528,0.009,-0.044,0.526,-0.043,0.219,-3.111,
55,31.891,0,0.527,0.010,-0.043,0.525,-0.039,0.214,-3.109,
56,32.011,0,0.526,0.010,-0.043,0.524,-0.049,0.215,-3.106,
57,32.150,0,0.526,0.011,-0.042,0.524,-0.059,0.217,-3.101,
58,32.272,0,0.526,0.011,-0.041,0.525,-0.042,0.209,-3.102,
59,32.393,0,0.525,0.012,-0.040,0.523,-0.059,0.214,-3.096,
60,32.523,0,0.524,0.011,-0.039,0.522,-0.064,0.211,-3.094,
61,32.646,0,0.524,0.012,-0.039,0.523,-0.052,0.208,-3.091,
62,32.785,0,0.523,0.011,-0.039,0.521,-0.049,0.209,-3.078,
63,33.151,0,0.478,0.039,-0.034,0.475,-0.021,0.039,-2.252,
64,33.413,0,0.474,0.054,-0.052,0.468,-0.285,-0.011,-2.096,
65,33.534,0,0.462,0.055,-0.046,0.456,-0.283,0.061,-2.051,
66,53.121,0,0.453,-0.010,-0.067,0.447,-0.018,0.212,2.951,
67,53.233,0,0.453,-0.014,-0.064,0.448,0.038,0.224,2.954,
68,53.624,0,0.465,0.020,-0.037,0.463,-0.127,0.217,3.088,
69,53.748,0,0.469,0.025,-0.031,0.467,-0.152,0.208,3.106,
70,54.029,0,0.481,0.025,-0.027,0.480,-0.129,0.160,3.102,
71,54.215,0,0.488,0.030,-0.024,0.487,-0.128,0.165,3.122,
72,54.373,0,0.492,0.034,-0.023,0.490,-0.140,0.144,3.128,
73,54.503,0,0.495,0.037,-0.021,0.493,-0.143,0.138,3.138,
74,54.639,0,0.496,0.037,-0.022,0.494,-0.148,0.144,3.135,
75,54.761,0,0.494,0.036,-0.022,0.492,-0.156,0.134,3.133,
76,54.880,0,0.493,0.036,-0.022,0.491,-0.158,0.133,3.135,
77,55.015,0,0.492,0.036,-0.022,0.491,-0.159,0.131,3.134,
78,55.139,0,0.493,0.036,-0.022,0.491,-0.158,0.135,3.134,
79,55.259,0,0.492,0.035,-0.022,0.490,-0.163,0.137,3.134,
80,55.393,0,0.492,0.035,-0.022,0.491,-0.158,0.141,3.135,
81,55.512,0,0.493,0.035,-0.022,0.491,-0.154,0.142,3.133,
82,55.624,0,0.493,0.035,-0.022,0.492,-0.158,0.144,3.135,
83,55.749,0,0.493,0.035,-0.022,0.491,-0.164,0.151,3.136,
84,55.879,0,0.493,0.036,-0.022,0.491,-0.158,0.143,3.136,
85,56.000,0,0.493,0.035,-0.022,0.491,-0.159,0.142,3.136,
86,56.132,0,0.493,0.035,-0.022,0.491,-0.158,0.143,3.135,
87,56.260,0,0.492,0.034,-0.022,0.490,-0.157,0.145,3.134,
88,56.379,0,0.493,0.034,-0.022,0.491,-0.156,0.149,3.132,
89,56.509,0,0.492,0.034,-0.022,0.490,-0.160,0.151,3.133,
90,56.632,0,0.493,0.035,-0.022,0.492,-0.158,0.152,3.134,
91,56.768,0,0.494,0.035,-0.022,0.492,-0.163,0.156,3.137,
92,56.894,0,0.494,0.035,-0.022,0.492,-0.163,0.157,3.137,
93,57.015,0,0.494,0.035,-0.022,0.492,-0.163,0.154,3.136,
94,57.144,0,0.494,0.035,-0.022,0.492,-0.164,0.156,3.135,
95,57.270,0,0.494,0.035,-0.022,0.493,-0.163,0.157,3.135,
96,57.394,0,0.494,0.035,-0.022,0.492,-0.167,0.157,3.136,
97,57.520,0,0.494,0.035,-0.022,0.493,-0.164,0.161,3.136,
98,57.646,0,0.494,0.035,-0.022,0.493,-0.168,0.159,3.136,
99,57.776,0,0.495,0.035,-0.022,0.494,-0.163,0.160,3.136,
100,57.904,0,0.495,0.035,-0.022,0.493,-0.165,0.161,3.135,
101,58.026,0,0.494,0.035,-0.022,0.493,-0.169,0.163,3.135,
102,58.154,0,0.494,0.034,-0.022,0.492,-0.169,0.161,3.133,
103,58.283,0,0.495,0.034,-0.023,0.493,-0.167,0.161,3.132,
104,58.398,0,0.494,0.035,-0.022,0.492,-0.168,0.161,3.134,
105,58.522,0,0.494,0.034,-0.022,0.492,-0.168,0.162,3.133,
106,58.660,0,0.494,0.034,-0.023,0.492,-0.168,0.162,3.133,
107,58.786,0,0.494,0.034,-0.022,0.493,-0.166,0.161,3.133,
108,58.927,0,0.495,0.035,-0.022,0.493,-0.168,0.164,3.134,
109,59.051,0,0.495,0.035,-0.022,0.493,-0.167,0.161,3.134,
110,59.180,0,0.495,0.035,-0.022,0.493,-0.168,0.164,3.135,
111,59.303,0,0.494,0.034,-0.022,0.493,-0.167,0.161,3.134,
112,59.415,0,0.494,0.034,-0.022,0.493,-0.167,0.168,3.133,
113,59.539,0,0.494,0.034,-0.022,0.492,-0.166,0.160,3.133,
114,59.665,0,0.495,0.034,-0.022,0.493,-0.168,0.164,3.133,
115,59.795,0,0.494,0.034,-0.022,0.493,-0.166,0.163,3.133,
116,59.916,0,0.495,0.034,-0.022,0.493,-0.167,0.164,3.133,
117,60.043,0,0.495,0.034,-0.022,0.493,-0.169,0.164,3.133,
118,60.180,0,0.495,0.034,-0.023,0.493,-0.167,0.164,3.133,
119,60.310,0,0.494,0.034,-0.023,0.493,-0.168,0.163,3.133,
120,60.443,0,0.494,0.034,-0.022,0.493,-0.169,0.166,3.134,
121,60.566,0,0.495,0.034,-0.022,0.493,-0.170,0.166,3.133,
122,60.687,0,0.494,0.034,-0.023,0.493,-0.166,0.164,3.133,
123,60.805,0,0.494,0.034,-0.022,0.493,-0.167,0.163,3.133,
124,60.927,0,0.494,0.034,-0.022,0.492,-0.169,0.165,3.134,
125,61.047,0,0.494,0.034,-0.023,0.493,-0.169,0.165,3.133,
126,61.185,0,0.494,0.034,-0.023,0.493,-0.166,0.163,3.133,
127,61.328,0,0.494,0.034,-0.023,0.492,-0.167,0.165,3.133,
128,61.486,0,0.494,0.034,-0.023,0.492,-0.167,0.164,3.132,
129,61.637,0,0.494,0.034,-0.023,0.492,-0.169,0.163,3.133,
130,61.759,0,0.494,0.034,-0.023,0.492,-0.171,0.166,3.133,
131,61.898,0,0.494,0.034,-0.023,0.492,-0.173,0.167,3.133,
132,62.020,0,0.494,0.034,-0.023,0.492,-0.168,0.163,3.133,
133,62.148,0,0.494,0.035,-0.022,0.492,-0.169,0.164,3.134,
134,62.288,0,0.494,0.035,-0.022,0.493,-0.169,0.166,3.135,
135,62.417,0,0.494,0.035,-0.022,0.492,-0.170,0.168,3.137,
136,62.538,0,0.493,0.036,-0.021,0.491,-0.171,0.169,3.138,
137,62.671,0,0.492,0.040,-0.020,0.490,-0.176,0.171,-3.139,
138,62.793,0,0.491,0.045,-0.019,0.488,-0.184,0.171,-3.129,
139,62.914,0,0.488,0.044,-0.020,0.486,-0.179,0.163,-3.133,
140,63.048,0,0.488,0.043,-0.020,0.486,-0.172,0.159,-3.135,
141,63.185,0,0.484,0.041,-0.021,0.482,-0.169,0.149,-3.139,
142,63.311,0,0.481,0.037,-0.022,0.479,-0.173,0.149,3.137,
143,63.427,0,0.482,0.038,-0.022,0.480,-0.169,0.150,3.138,
144,63.571,0,0.482,0.039,-0.021,0.480,-0.169,0.150,3.139,
145,63.693,0,0.483,0.039,-0.022,0.481,-0.163,0.146,3.138,
146,63.836,0,0.482,0.038,-0.022,0.480,-0.167,0.150,3.138,
147,63.973,0,0.481,0.038,-0.022,0.479,-0.168,0.148,3.138,
148,64.226,0,0.481,0.038,-0.022,0.479,-0.168,0.146,3.138,
149,64.351,0,0.483,0.039,-0.021,0.481,-0.166,0.150,3.139,
150,64.478,0,0.482,0.039,-0.021,0.480,-0.168,0.151,3.140,
151,64.600,0,0.482,0.038,-0.022,0.480,-0.166,0.148,3.139,
152,64.717,0,0.482,0.039,-0.021,0.480,-0.164,0.149,3.140,
153,64.844,0,0.482,0.038,-0.022,0.480,-0.168,0.152,3.139,
154,64.969,0,0.482,0.039,-0.021,0.480,-0.168,0.151,3.141,
155,65.083,0,0.482,0.040,-0.021,0.480,-0.172,0.154,-3.139,
156,65.220,0,0.484,0.044,-0.019,0.482,-0.172,0.158,-3.133,
157,65.358,0,0.484,0.049,-0.017,0.481,-0.179,0.160,-3.121,
158,65.489,0,0.483,0.053,-0.016,0.480,-0.186,0.155,-3.112,
159,65.616,0,0.478,0.046,-0.019,0.476,-0.160,0.138,-3.129,
160,65.745,0,0.474,0.047,-0.018,0.471,-0.178,0.144,-3.124,
161,65.881,0,0.477,0.049,-0.018,0.474,-0.161,0.141,-3.127,
162,66.004,0,0.474,0.050,-0.018,0.471,-0.188,0.138,-3.119,
163,66.131,0,0.481,0.055,-0.016,0.478,-0.183,0.160,-3.113,
164,66.261,0,0.476,0.071,-0.013,0.470,-0.268,0.165,-3.097,
165,117.401,0,0.530,-0.006,-0.031,0.529,-0.172,-0.044,1.547,
166,117.546,0,0.558,-0.011,-0.030,0.557,-0.240,0.067,1.637,
167,117.670,0,0.563,-0.017,-0.033,0.562,-0.251,0.024,1.644,
168,117.794,0,0.566,-0.019,-0.037,0.564,-0.232,-0.008,1.624,
169,117.915,0,0.568,-0.018,-0.037,0.567,-0.226,-0.015,1.623,
170,118.051,0,0.568,-0.017,-0.036,0.567,-0.225,-0.024,1.625,
171,118.178,0,0.568,-0.017,-0.036,0.566,-0.217,-0.010,1.627,
172,118.307,0,0.567,-0.016,-0.035,0.565,-0.209,-0.017,1.630,
173,118.457,0,0.567,-0.015,-0.036,0.565,-0.202,-0.013,1.635,
174,118.580,0,0.566,-0.014,-0.037,0.565,-0.198,-0.015,1.639,
175,118.696,0,0.564,-0.013,-0.038,0.563,-0.184,-0.019,1.643,
176,118.832,0,0.562,-0.012,-0.037,0.561,-0.186,-0.034,1.643,
177,118.961,0,0.562,-0.012,-0.037,0.561,-0.186,-0.028,1.643,
178,119.096,0,0.561,-0.011,-0.038,0.560,-0.171,-0.019,1.643,
179,119.235,0,0.555,-0.010,-0.037,0.554,-0.179,-0.037,1.617,
180,119.616,0,0.473,0.026,-0.076,0.466,-0.091,-0.276,0.107,
181,119.738,0,0.484,0.022,-0.084,0.476,-0.006,-0.144,-0.037,
182,119.864,0,0.480,0.020,-0.085,0.472,-0.105,-0.235,-0.125,
183,119.989,0,0.481,0.019,-0.088,0.473,-0.108,-0.229,-0.129,
184,120.131,0,0.479,0.019,-0.089,0.471,-0.114,-0.237,-0.137,
185,120.247,0,0.479,0.019,-0.089,0.471,-0.118,-0.239,-0.136,
186,120.382,0,0.479,0.020,-0.090,0.470,-0.113,-0.231,-0.130,
187,120.516,0,0.479,0.020,-0.090,0.470,-0.117,-0.238,-0.128,
188,120.645,0,0.480,0.020,-0.090,0.471,-0.115,-0.235,-0.126,
189,120.765,0,0.480,0.020,-0.090,0.471,-0.116,-0.239,-0.124,
190,120.892,0,0.480,0.020,-0.090,0.471,-0.115,-0.235,-0.124,
191,121.026,0,0.480,0.020,-0.090,0.472,-0.118,-0.239,-0.126,
192,121.152,0,0.479,0.021,-0.090,0.470,-0.114,-0.236,-0.126,
193,121.282,0,0.479,0.022,-0.090,0.470,-0.118,-0.242,-0.126,
194,121.419,0,0.478,0.022,-0.091,0.469,-0.120,-0.240,-0.121,
195,121.546,0,0.479,0.022,-0.091,0.469,-0.114,-0.238,-0.117,
196,121.664,0,0.478,0.023,-0.091,0.469,-0.116,-0.241,-0.115,
197,121.791,0,0.478,0.023,-0.092,0.469,-0.115,-0.238,-0.114,
198,121.927,0,0.478,0.023,-0.092,0.469,-0.120,-0.242,-0.116,
199,122.072,0,0.478,0.022,-0.092,0.468,-0.118,-0.242,-0.116,
200,122.208,0,0.477,0.022,-0.093,0.468,-0.119,-0.244,-0.116,
201,122.335,0,0.477,0.022,-0.093,0.467,-0.114,-0.241,-0.113,
202,122.472,0,0.478,0.023,-0.093,0.468,-0.117,-0.245,-0.111,
203,122.600,0,0.477,0.023,-0.092,0.468,-0.120,-0.247,-0.112,
204,122.732,0,0.477,0.022,-0.092,0.468,-0.118,-0.247,-0.113,
205,122.854,0,0.476,0.022,-0.093,0.467,-0.117,-0.257,-0.113,
206,122.976,0,0.477,0.022,-0.093,0.467,-0.113,-0.247,-0.113,
207,123.096,0,0.476,0.023,-0.094,0.466,-0.116,-0.257,-0.115,
208,123.239,0,0.476,0.022,-0.094,0.467,-0.112,-0.252,-0.114,
209,123.365,0,0.475,0.022,-0.094,0.465,-0.110,-0.255,-0.114,
210,123.482,0,0.476,0.023,-0.094,0.466,-0.107,-0.253,-0.113,
211,123.610,0,0.475,0.023,-0.094,0.465,-0.108,-0.263,-0.112,
212,123.729,0,0.475,0.023,-0.095,0.465,-0.101,-0.249,-0.111,
