Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
59,17.209,0,1.212,-0.014,-0.161,1.201,0.315,-0.155,-0.059,
60,17.342,0,1.210,-0.017,-0.162,1.199,0.315,-0.158,-0.061,
61,17.473,0,1.208,-0.014,-0.164,1.197,0.331,-0.158,-0.057,
62,17.625,0,1.213,-0.012,-0.164,1.202,0.321,-0.156,-0.058,
63,17.769,0,1.212,-0.009,-0.164,1.201,0.324,-0.161,-0.055,
64,17.929,0,1.210,-0.008,-0.166,1.199,0.327,-0.157,-0.054,
65,18.067,0,1.209,-0.009,-0.165,1.197,0.328,-0.154,-0.056,
66,18.213,0,1.208,-0.009,-0.166,1.196,0.323,-0.153,-0.057,
67,18.331,0,1.209,-0.008,-0.167,1.197,0.328,-0.153,-0.057,
68,18.483,0,1.210,-0.009,-0.166,1.198,0.322,-0.156,-0.058,
69,18.629,0,1.208,-0.008,-0.166,1.196,0.329,-0.152,-0.056,
70,18.793,0,1.207,-0.008,-0.166,1.196,0.327,-0.154,-0.057,
71,18.954,0,1.209,-0.003,-0.165,1.198,0.332,-0.156,-0.053,
72,19.084,0,1.217,0.004,-0.162,1.206,0.321,-0.169,-0.048,
73,19.216,0,1.220,0.016,-0.162,1.209,0.323,-0.178,-0.042,
74,19.342,0,1.213,0.039,-0.170,1.200,0.341,-0.173,-0.036,
75,19.476,0,1.189,0.020,-0.227,1.167,0.292,-0.140,-0.063,
