Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
30,6.058,0,0.498,0.019,-0.041,0.496,0.009,-0.179,0.023,
31,6.172,0,0.496,0.020,-0.040,0.494,0.018,-0.176,0.026,
32,6.286,0,0.499,0.020,-0.040,0.497,0.030,-0.181,0.027,
33,6.401,0,0.506,0.021,-0.040,0.504,0.036,-0.202,0.025,
34,6.506,0,0.516,0.021,-0.041,0.514,0.042,-0.220,0.024,
35,6.626,0,0.519,0.021,-0.041,0.517,0.065,-0.238,0.027,
36,6.745,0,0.528,0.022,-0.041,0.526,0.072,-0.260,0.026,
37,6.853,0,0.532,0.020,-0.041,0.530,0.080,-0.263,0.024,
38,6.969,0,0.541,0.014,-0.044,0.539,0.088,-0.287,0.014,
39,7.084,0,0.546,0.012,-0.045,0.544,0.113,-0.304,0.015,
40,7.197,0,0.570,0.009,-0.049,0.568,0.107,-0.356,0.003,
41,7.308,0,0.586,0.008,-0.052,0.584,0.101,-0.407,-0.001,
42,19.725,0,0.553,0.052,-0.043,0.549,-0.311,-0.013,1.765,
43,19.851,0,0.553,0.052,-0.041,0.549,-0.317,-0.076,1.774,
44,19.970,0,0.556,0.054,-0.040,0.552,-0.288,-0.013,1.787,
45,20.101,0,0.555,0.055,-0.041,0.551,-0.289,-0.026,1.791,
46,20.229,0,0.554,0.056,-0.041,0.550,-0.276,-0.012,1.795,
47,20.357,0,0.554,0.056,-0.041,0.550,-0.275,-0.008,1.795,
48,20.480,0,0.554,0.056,-0.041,0.550,-0.265,-0.001,1.788,
49,20.599,0,0.551,0.057,-0.043,0.547,-0.272,-0.033,1.782,
50,20.713,0,0.547,0.056,-0.044,0.543,-0.330,-0.089,1.755,
51,20.856,0,0.551,0.053,-0.048,0.546,-0.268,-0.043,1.718,
52,21.091,0,0.543,0.053,-0.048,0.538,-0.237,-0.115,1.699,
53,21.311,0,0.540,0.053,-0.049,0.535,-0.241,-0.142,1.697,
54,21.419,0,0.540,0.053,-0.049,0.535,-0.244,-0.138,1.696,
55,21.534,0,0.541,0.053,-0.049,0.536,-0.239,-0.141,1.692,
56,21.666,0,0.542,0.049,-0.052,0.538,-0.180,-0.127,1.659,
57,21.778,0,0.542,0.040,-0.049,0.538,-0.171,-0.169,1.536,
58,21.902,0,0.536,0.021,-0.038,0.535,-0.195,-0.229,1.353,
59,23.068,0,0.526,0.045,-0.053,0.521,-0.257,-0.273,-0.311,
60,23.212,0,0.527,0.044,-0.053,0.522,-0.242,-0.270,-0.302,
61,23.342,0,0.526,0.042,-0.053,0.522,-0.232,-0.257,-0.284,
62,23.471,0,0.527,0.042,-0.054,0.522,-0.272,-0.268,-0.290,
63,23.618,0,0.531,0.040,-0.056,0.526,-0.261,-0.230,-0.259,
64,25.413,0,0.517,0.075,-0.045,0.510,-0.024,-0.233,-0.288,
65,25.529,0,0.526,0.075,-0.050,0.518,0.109,-0.214,-0.201,
66,25.654,0,0.528,0.076,-0.052,0.519,0.125,-0.215,-0.176,
67,25.781,0,0.527,0.084,-0.051,0.517,0.092,-0.215,-0.202,
68,26.011,0,0.517,0.089,-0.052,0.507,0.089,-0.241,-0.219,
69,26.126,0,0.516,0.091,-0.052,0.506,0.062,-0.228,-0.225,
70,26.249,0,0.513,0.091,-0.056,0.502,0.105,-0.199,-0.213,
71,26.374,0,0.506,0.089,-0.059,0.495,0.056,-0.199,-0.218,
72,26.499,0,0.500,0.089,-0.062,0.488,0.018,-0.205,-0.216,
73,26.611,0,0.498,0.096,-0.066,0.485,0.017,-0.213,-0.205,
74,26.753,0,0.501,0.107,-0.068,0.485,0.043,-0.210,-0.180,
75,26.909,0,0.503,0.119,-0.073,0.483,0.074,-0.155,-0.158,
76,27.257,0,0.507,0.143,-0.072,0.481,-0.001,-0.041,-0.006,
