Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
60,10.415,0,0.455,0.016,-0.009,0.455,-0.099,-0.085,3.109,
61,10.533,0,0.455,0.017,-0.009,0.455,-0.094,-0.083,3.109,
62,10.650,0,0.456,0.018,-0.009,0.456,-0.096,-0.080,3.111,
63,10.770,0,0.456,0.019,-0.008,0.456,-0.093,-0.080,3.113,
64,10.877,0,0.457,0.019,-0.008,0.456,-0.098,-0.081,3.113,
65,10.989,0,0.456,0.020,-0.009,0.455,-0.098,-0.084,3.114,
66,11.104,0,0.456,0.018,-0.009,0.455,-0.098,-0.084,3.112,
67,11.228,0,0.456,0.017,-0.010,0.455,-0.095,-0.081,3.111,
68,11.354,0,0.456,0.017,-0.010,0.455,-0.097,-0.083,3.109,
69,11.469,0,0.456,0.016,-0.010,0.455,-0.095,-0.081,3.107,
70,11.599,0,0.455,0.016,-0.010,0.455,-0.098,-0.082,3.107,
71,11.707,0,0.455,0.014,-0.009,0.455,-0.086,-0.077,3.100,
72,11.856,0,0.455,0.007,-0.002,0.455,-0.061,-0.045,3.082,
73,11.974,0,0.452,0.001,0.003,0.452,-0.015,0.004,3.066,
74,12.085,0,0.445,-0.006,0.006,0.445,0.005,0.026,3.034,
75,12.208,0,0.448,0.002,0.004,0.448,0.011,0.016,3.051,
76,12.326,0,0.449,0.001,0.005,0.449,-0.073,-0.024,3.049,
77,12.440,0,0.451,0.004,0.003,0.451,0.014,0.013,3.059,
78,12.576,0,0.453,0.004,0.002,0.453,-0.027,-0.017,3.060,
79,12.702,0,0.453,0.004,0.002,0.453,-0.015,-0.003,3.059,
80,12.809,0,0.454,0.004,0.002,0.454,-0.029,-0.012,3.059,
81,12.917,0,0.454,0.003,0.002,0.454,-0.028,-0.016,3.059,
82,13.025,0,0.455,0.001,0.002,0.455,-0.026,-0.014,3.058,
83,13.154,0,0.452,0.004,0.001,0.452,-0.031,-0.023,3.057,
84,13.277,0,0.453,0.006,-0.002,0.453,-0.074,-0.049,3.067,
85,13.390,0,0.452,0.006,-0.001,0.452,-0.024,-0.019,3.068,
86,13.505,0,0.452,0.007,-0.002,0.452,-0.067,-0.050,3.065,
87,13.616,0,0.452,0.007,-0.002,0.452,-0.026,-0.018,3.071,
88,13.729,0,0.453,0.006,-0.002,0.452,-0.047,-0.033,3.067,
89,13.838,0,0.452,0.005,-0.002,0.452,-0.045,-0.034,3.066,
90,13.958,0,0.452,0.005,-0.001,0.452,-0.039,-0.027,3.067,
91,14.065,0,0.453,0.005,-0.002,0.453,-0.047,-0.031,3.067,
92,14.180,0,0.453,0.005,-0.002,0.453,-0.038,-0.026,3.068,
93,14.304,0,0.453,0.005,-0.002,0.453,-0.040,-0.026,3.069,
94,14.418,0,0.453,0.006,-0.002,0.453,-0.042,-0.029,3.069,
95,14.526,0,0.454,0.007,-0.002,0.454,-0.047,-0.032,3.071,
96,14.640,0,0.454,0.008,-0.002,0.454,-0.050,-0.035,3.072,
97,14.764,0,0.453,0.010,-0.003,0.453,-0.059,-0.037,3.078,
98,14.885,0,0.452,0.009,-0.005,0.452,-0.058,-0.038,3.079,
99,15.002,0,0.448,-0.021,0.008,0.448,-0.005,0.102,3.032,
100,15.246,0,0.423,-0.069,0.031,0.416,0.152,0.114,2.861,
101,15.481,0,0.420,-0.075,0.022,0.412,0.153,0.102,2.874,
102,15.603,0,0.418,-0.077,0.011,0.411,0.151,0.117,2.904,
